SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,ESTBASE2020_CIV,POPEST2020_CIV,POPEST2021_CIV,POPEST2022_CIV
040,2,4,27,Minnesota,2,53,33795,33529,32727,33123
040,2,4,27,Minnesota,2,54,35080,34602,33322,32598
040,2,4,27,Minnesota,2,55,36914,36390,34235,32995
040,2,4,27,Minnesota,2,56,37940,37713,36053,33925
040,2,4,27,Minnesota,2,57,38896,38687,37425,35723
040,2,4,27,Minnesota,2,58,39726,39403,38287,37012
040,2,4,27,Minnesota,2,59,39583,39723,39019,37956
040,2,4,27,Minnesota,2,60,38826,38820,39347,38601
040,2,4,27,Minnesota,2,61,38437,38333,38386,38932
040,2,4,27,Minnesota,2,62,38043,37998,37881,37967
040,2,4,27,Minnesota,2,63,36157,36821,37502,37335
040,2,4,27,Minnesota,2,64,34711,34744,36299,36992
040,2,4,27,Minnesota,2,65,33783,33877,34304,35830
040,2,4,27,Minnesota,2,66,32669,32902,33366,33751
040,2,4,27,Minnesota,2,67,31756,31782,32340,32759
040,2,4,27,Minnesota,2,68,30955,30814,31322,31857
040,2,4,27,Minnesota,2,69,28324,29078,30393,30838
040,2,4,27,Minnesota,2,70,27069,27192,28561,29917
040,2,4,27,Minnesota,2,71,26011,26265,26800,28175
040,2,4,27,Minnesota,2,72,25811,25324,25764,26314
040,2,4,27,Minnesota,2,73,25405,26671,24879,25352
040,2,4,27,Minnesota,2,74,18261,18690,26099,24436
040,2,4,27,Minnesota,2,75,18218,18176,18157,25413
040,2,4,27,Minnesota,2,76,18244,18003,17806,17797
040,2,4,27,Minnesota,2,77,18333,18659,17568,17399
040,2,4,27,Minnesota,2,78,15971,16114,18071,17012
040,2,4,27,Minnesota,2,79,14686,14823,15618,17562
040,2,4,27,Minnesota,2,80,13624,13780,14275,15087
040,2,4,27,Minnesota,2,81,13114,13035,13200,13660
040,2,4,27,Minnesota,2,82,12187,12297,12335,12489
040,2,4,27,Minnesota,2,83,11473,11453,11692,11782
040,2,4,27,Minnesota,2,84,10803,10771,10766,10973
040,2,4,27,Minnesota,2,85,79931,79801,79757,79608
040,2,4,27,Minnesota,2,999,2840573,2842093,2842894,2845897
040,3,6,28,Mississippi,0,0,34722,34544,34606,34735
040,3,6,28,Mississippi,0,1,35136,34961,34424,34572
040,3,6,28,Mississippi,0,2,35902,35728,35048,34545
040,3,6,28,Mississippi,0,3,36090,35882,35694,35011
040,3,6,28,Mississippi,0,4,36650,36506,35790,35655
040,3,6,28,Mississippi,0,5,36783,36748,36447,35589
040,3,6,28,Mississippi,0,6,36559,36641,36608,36300
040,3,6,28,Mississippi,0,7,36613,36553,36560,36573
040,3,6,28,Mississippi,0,8,37352,37065,36461,36526
040,3,6,28,Mississippi,0,9,37635,37484,36992,36362
040,3,6,28,Mississippi,0,10,39183,38719,37382,36976
040,3,6,28,Mississippi,0,11,41528,40763,38660,37378
040,3,6,28,Mississippi,0,12,43225,42988,40679,38637
040,3,6,28,Mississippi,0,13,43475,43345,42935,40639
040,3,6,28,Mississippi,0,14,41263,41702,43357,42986
040,3,6,28,Mississippi,0,15,40348,40562,41642,43408
040,3,6,28,Mississippi,0,16,40559,40543,40584,41631
040,3,6,28,Mississippi,0,17,39873,39973,40462,40536
040,3,6,28,Mississippi,0,18,41593,41184,39927,40039
040,3,6,28,Mississippi,0,19,45784,45193,42298,40390
040,3,6,28,Mississippi,0,20,43414,44062,44212,40817
040,3,6,28,Mississippi,0,21,41491,41760,43840,43934
040,3,6,28,Mississippi,0,22,40134,40425,41395,43513
040,3,6,28,Mississippi,0,23,38297,38463,39291,40237
040,3,6,28,Mississippi,0,24,37433,37139,37351,38182
040,3,6,28,Mississippi,0,25,37416,37179,36124,36073
040,3,6,28,Mississippi,0,26,37978,37830,36749,35592
040,3,6,28,Mississippi,0,27,38589,38249,37228,36013
040,3,6,28,Mississippi,0,28,39328,39096,38024,36878
040,3,6,28,Mississippi,0,29,39505,39359,38649,37552
040,3,6,28,Mississippi,0,30,39019,39287,39257,38447
040,3,6,28,Mississippi,0,31,37312,37546,39018,38920
040,3,6,28,Mississippi,0,32,35501,35770,37311,38755
040,3,6,28,Mississippi,0,33,35108,35109,35617,37165
040,3,6,28,Mississippi,0,34,35789,35506,35025,35338
040,3,6,28,Mississippi,0,35,36044,36160,35444,34857
040,3,6,28,Mississippi,0,36,36017,35750,36039,35351
040,3,6,28,Mississippi,0,37,37275,36972,35631,36006
040,3,6,28,Mississippi,0,38,37524,37529,36813,35475
040,3,6,28,Mississippi,0,39,38086,37734,37392,36663
040,3,6,28,Mississippi,0,40,37333,37702,37428,37145
040,3,6,28,Mississippi,0,41,35968,36233,37705,37380
040,3,6,28,Mississippi,0,42,35723,35518,36091,37517
040,3,6,28,Mississippi,0,43,34935,35363,35297,35914
040,3,6,28,Mississippi,0,44,34278,34077,35211,35252
040,3,6,28,Mississippi,0,45,34061,34216,33778,34971
040,3,6,28,Mississippi,0,46,33786,33657,34095,33628
040,3,6,28,Mississippi,0,47,34985,34564,33538,33885
040,3,6,28,Mississippi,0,48,36962,36466,34391,33354
040,3,6,28,Mississippi,0,49,38756,38475,36406,34276
040,3,6,28,Mississippi,0,50,36782,37243,38207,36073
040,3,6,28,Mississippi,0,51,35575,35597,37065,38019
040,3,6,28,Mississippi,0,52,35124,35200,35499,37012
040,3,6,28,Mississippi,0,53,35284,35136,34921,35126
040,3,6,28,Mississippi,0,54,36216,35844,34926,34704
040,3,6,28,Mississippi,0,55,38172,37641,35531,34574
040,3,6,28,Mississippi,0,56,38877,38757,37371,35308
040,3,6,28,Mississippi,0,57,39037,38939,38489,37105
040,3,6,28,Mississippi,0,58,39628,39374,38581,38148
040,3,6,28,Mississippi,0,59,39239,39351,38895,38043
040,3,6,28,Mississippi,0,60,38863,38800,38848,38359
040,3,6,28,Mississippi,0,61,38120,38083,38278,38361
040,3,6,28,Mississippi,0,62,37760,37605,37618,37826
040,3,6,28,Mississippi,0,63,37155,37444,37100,37080
040,3,6,28,Mississippi,0,64,35979,35930,36764,36449
040,3,6,28,Mississippi,0,65,35305,35304,35286,36097
040,3,6,28,Mississippi,0,66,33693,34038,34498,34638
040,3,6,28,Mississippi,0,67,32001,32165,33217,33770
040,3,6,28,Mississippi,0,68,31211,30968,31341,32455
040,3,6,28,Mississippi,0,69,29444,29899,30177,30592
040,3,6,28,Mississippi,0,70,28468,28493,28975,29343
040,3,6,28,Mississippi,0,71,27608,27654,27660,28252
040,3,6,28,Mississippi,0,72,27557,27041,26705,26812
040,3,6,28,Mississippi,0,73,27391,28422,26008,25772
040,3,6,28,Mississippi,0,74,19380,19959,27368,25121
040,3,6,28,Mississippi,0,75,19044,19014,19052,26349
040,3,6,28,Mississippi,0,76,18686,18396,18086,18177
040,3,6,28,Mississippi,0,77,18251,18512,17443,17246
040,3,6,28,Mississippi,0,78,15763,15852,17451,16530
040,3,6,28,Mississippi,0,79,14484,14515,14906,16498
040,3,6,28,Mississippi,0,80,13240,13333,13422,13868
040,3,6,28,Mississippi,0,81,12614,12485,12486,12607
040,3,6,28,Mississippi,0,82,11602,11650,11401,11417
040,3,6,28,Mississippi,0,83,10163,10289,10757,10535
040,3,6,28,Mississippi,0,84,9386,9309,9073,9560
040,3,6,28,Mississippi,0,85,52511,52459,51993,51901
040,3,6,28,Mississippi,0,999,2947933,2944981,2936304,2927305
040,3,6,28,Mississippi,1,0,17715,17592,17563,17622
040,3,6,28,Mississippi,1,1,17893,17788,17562,17474
040,3,6,28,Mississippi,1,2,18250,18152,17835,17614
040,3,6,28,Mississippi,1,3,18281,18201,18070,17811
040,3,6,28,Mississippi,1,4,18530,18445,18200,18124
040,3,6,28,Mississippi,1,5,18528,18533,18418,18093
040,3,6,28,Mississippi,1,6,18632,18628,18527,18318
040,3,6,28,Mississippi,1,7,18560,18555,18563,18498
040,3,6,28,Mississippi,1,8,18918,18780,18526,18546
040,3,6,28,Mississippi,1,9,19252,19141,18754,18448
040,3,6,28,Mississippi,1,10,20131,19875,19053,18753
040,3,6,28,Mississippi,1,11,21178,20816,19843,19096
040,3,6,28,Mississippi,1,12,22101,21962,20734,19836
040,3,6,28,Mississippi,1,13,22320,22242,21904,20704
040,3,6,28,Mississippi,1,14,20993,21253,22230,21905
040,3,6,28,Mississippi,1,15,20656,20738,21270,22268
040,3,6,28,Mississippi,1,16,20757,20752,20721,21233
040,3,6,28,Mississippi,1,17,20385,20426,20645,20673
040,3,6,28,Mississippi,1,18,20769,20669,20214,20311
040,3,6,28,Mississippi,1,19,22751,22423,20978,20235
040,3,6,28,Mississippi,1,20,21808,22056,22074,20300
040,3,6,28,Mississippi,1,21,20720,20856,21967,21939
040,3,6,28,Mississippi,1,22,20202,20351,20821,21922
040,3,6,28,Mississippi,1,23,19308,19373,19725,20179
040,3,6,28,Mississippi,1,24,18700,18540,18718,19057
040,3,6,28,Mississippi,1,25,18488,18436,18024,18084
040,3,6,28,Mississippi,1,26,18952,18879,18225,17755
040,3,6,28,Mississippi,1,27,19145,18988,18460,17728
040,3,6,28,Mississippi,1,28,19511,19434,18912,18300
040,3,6,28,Mississippi,1,29,19407,19356,19127,18529
040,3,6,28,Mississippi,1,30,19053,19205,19321,19007
040,3,6,28,Mississippi,1,31,18127,18266,19011,19123
040,3,6,28,Mississippi,1,32,17293,17400,18162,18780
040,3,6,28,Mississippi,1,33,17066,17093,17356,18065
040,3,6,28,Mississippi,1,34,17418,17258,16981,17118
040,3,6,28,Mississippi,1,35,17409,17514,17225,16879
040,3,6,28,Mississippi,1,36,17455,17305,17435,17117
040,3,6,28,Mississippi,1,37,18226,18032,17248,17384
040,3,6,28,Mississippi,1,38,18394,18363,17934,17092
040,3,6,28,Mississippi,1,39,18688,18523,18300,17870
040,3,6,28,Mississippi,1,40,18268,18444,18274,18065
040,3,6,28,Mississippi,1,41,17394,17578,18472,18289
040,3,6,28,Mississippi,1,42,17309,17196,17479,18306
040,3,6,28,Mississippi,1,43,16982,17151,17039,17327
040,3,6,28,Mississippi,1,44,16629,16550,17117,17066
040,3,6,28,Mississippi,1,45,16530,16575,16350,16896
040,3,6,28,Mississippi,1,46,16414,16334,16537,16239
040,3,6,28,Mississippi,1,47,16904,16724,16284,16465
040,3,6,28,Mississippi,1,48,18076,17781,16610,16136
040,3,6,28,Mississippi,1,49,19062,18923,17794,16543
040,3,6,28,Mississippi,1,50,18005,18236,18689,17533
040,3,6,28,Mississippi,1,51,17400,17399,18102,18587
040,3,6,28,Mississippi,1,52,17195,17235,17361,18142
040,3,6,28,Mississippi,1,53,17229,17162,17061,17117
040,3,6,28,Mississippi,1,54,17699,17519,17042,16932
040,3,6,28,Mississippi,1,55,18572,18336,17332,16843
040,3,6,28,Mississippi,1,56,18932,18865,18167,17189
040,3,6,28,Mississippi,1,57,19057,18990,18728,18007
040,3,6,28,Mississippi,1,58,19192,19097,18754,18478
040,3,6,28,Mississippi,1,59,18847,18933,18801,18430
040,3,6,28,Mississippi,1,60,18590,18549,18624,18460
040,3,6,28,Mississippi,1,61,18207,18175,18222,18334
040,3,6,28,Mississippi,1,62,18217,18076,17863,17943
040,3,6,28,Mississippi,1,63,17761,17928,17768,17548
040,3,6,28,Mississippi,1,64,17084,17073,17539,17407
040,3,6,28,Mississippi,1,65,16704,16692,16635,17114
040,3,6,28,Mississippi,1,66,15740,15929,16231,16239
040,3,6,28,Mississippi,1,67,14924,14994,15479,15837
040,3,6,28,Mississippi,1,68,14484,14362,14522,15029
040,3,6,28,Mississippi,1,69,13609,13813,13924,14128
040,3,6,28,Mississippi,1,70,13266,13237,13314,13433
040,3,6,28,Mississippi,1,71,12826,12830,12747,12871
040,3,6,28,Mississippi,1,72,12808,12546,12318,12282
040,3,6,28,Mississippi,1,73,12856,13284,11964,11793
040,3,6,28,Mississippi,1,74,8735,9050,12625,11411
040,3,6,28,Mississippi,1,75,8469,8484,8577,12132
040,3,6,28,Mississippi,1,76,8333,8184,8012,8129
040,3,6,28,Mississippi,1,77,7999,8103,7621,7521
040,3,6,28,Mississippi,1,78,6851,6893,7569,7171
040,3,6,28,Mississippi,1,79,6113,6155,6407,7084
040,3,6,28,Mississippi,1,80,5417,5461,5595,5878
040,3,6,28,Mississippi,1,81,5174,5102,4996,5169
040,3,6,28,Mississippi,1,82,4689,4700,4570,4463
040,3,6,28,Mississippi,1,83,4024,4087,4268,4159
040,3,6,28,Mississippi,1,84,3641,3640,3568,3736
040,3,6,28,Mississippi,1,85,16568,16622,16582,16699
040,3,6,28,Mississippi,1,999,1430755,1429196,1424169,1418350
040,3,6,28,Mississippi,2,0,17007,16952,17043,17113
040,3,6,28,Mississippi,2,1,17243,17173,16862,17098
040,3,6,28,Mississippi,2,2,17652,17576,17213,16931
040,3,6,28,Mississippi,2,3,17809,17681,17624,17200
040,3,6,28,Mississippi,2,4,18120,18061,17590,17531
040,3,6,28,Mississippi,2,5,18255,18215,18029,17496
040,3,6,28,Mississippi,2,6,17927,18013,18081,17982
040,3,6,28,Mississippi,2,7,18053,17998,17997,18075
040,3,6,28,Mississippi,2,8,18434,18285,17935,17980
040,3,6,28,Mississippi,2,9,18383,18343,18238,17914
040,3,6,28,Mississippi,2,10,19052,18844,18329,18223
040,3,6,28,Mississippi,2,11,20350,19947,18817,18282
040,3,6,28,Mississippi,2,12,21124,21026,19945,18801
040,3,6,28,Mississippi,2,13,21155,21103,21031,19935
040,3,6,28,Mississippi,2,14,20270,20449,21127,21081
040,3,6,28,Mississippi,2,15,19692,19824,20372,21140
040,3,6,28,Mississippi,2,16,19802,19791,19863,20398
040,3,6,28,Mississippi,2,17,19488,19547,19817,19863
040,3,6,28,Mississippi,2,18,20824,20515,19713,19728
040,3,6,28,Mississippi,2,19,23033,22770,21320,20155
040,3,6,28,Mississippi,2,20,21606,22006,22138,20517
040,3,6,28,Mississippi,2,21,20771,20904,21873,21995
040,3,6,28,Mississippi,2,22,19932,20074,20574,21591
040,3,6,28,Mississippi,2,23,18989,19090,19566,20058
040,3,6,28,Mississippi,2,24,18733,18599,18633,19125
040,3,6,28,Mississippi,2,25,18928,18743,18100,17989
040,3,6,28,Mississippi,2,26,19026,18951,18524,17837
040,3,6,28,Mississippi,2,27,19444,19261,18768,18285
040,3,6,28,Mississippi,2,28,19817,19662,19112,18578
040,3,6,28,Mississippi,2,29,20098,20003,19522,19023
040,3,6,28,Mississippi,2,30,19966,20082,19936,19440
040,3,6,28,Mississippi,2,31,19185,19280,20007,19797
040,3,6,28,Mississippi,2,32,18208,18370,19149,19975
040,3,6,28,Mississippi,2,33,18042,18016,18261,19100
040,3,6,28,Mississippi,2,34,18371,18248,18044,18220
040,3,6,28,Mississippi,2,35,18635,18646,18219,17978
040,3,6,28,Mississippi,2,36,18562,18445,18604,18234
040,3,6,28,Mississippi,2,37,19049,18940,18383,18622
040,3,6,28,Mississippi,2,38,19130,19166,18879,18383
040,3,6,28,Mississippi,2,39,19398,19211,19092,18793
040,3,6,28,Mississippi,2,40,19065,19258,19154,19080
040,3,6,28,Mississippi,2,41,18574,18655,19233,19091
040,3,6,28,Mississippi,2,42,18414,18322,18612,19211
040,3,6,28,Mississippi,2,43,17953,18212,18258,18587
040,3,6,28,Mississippi,2,44,17649,17527,18094,18186
040,3,6,28,Mississippi,2,45,17531,17641,17428,18075
040,3,6,28,Mississippi,2,46,17372,17323,17558,17389
040,3,6,28,Mississippi,2,47,18081,17840,17254,17420
040,3,6,28,Mississippi,2,48,18886,18685,17781,17218
040,3,6,28,Mississippi,2,49,19694,19552,18612,17733
040,3,6,28,Mississippi,2,50,18777,19007,19518,18540
040,3,6,28,Mississippi,2,51,18175,18198,18963,19432
040,3,6,28,Mississippi,2,52,17929,17965,18138,18870
040,3,6,28,Mississippi,2,53,18055,17974,17860,18009
040,3,6,28,Mississippi,2,54,18517,18325,17884,17772
040,3,6,28,Mississippi,2,55,19600,19305,18199,17731
040,3,6,28,Mississippi,2,56,19945,19892,19204,18119
040,3,6,28,Mississippi,2,57,19980,19949,19761,19098
040,3,6,28,Mississippi,2,58,20436,20277,19827,19670
040,3,6,28,Mississippi,2,59,20392,20418,20094,19613
040,3,6,28,Mississippi,2,60,20273,20251,20224,19899
040,3,6,28,Mississippi,2,61,19913,19908,20056,20027
040,3,6,28,Mississippi,2,62,19543,19529,19755,19883
040,3,6,28,Mississippi,2,63,19394,19516,19332,19532
040,3,6,28,Mississippi,2,64,18895,18857,19225,19042
040,3,6,28,Mississippi,2,65,18601,18612,18651,18983
040,3,6,28,Mississippi,2,66,17953,18109,18267,18399
040,3,6,28,Mississippi,2,67,17077,17171,17738,17933
040,3,6,28,Mississippi,2,68,16727,16606,16819,17426
040,3,6,28,Mississippi,2,69,15835,16086,16253,16464
040,3,6,28,Mississippi,2,70,15202,15256,15661,15910
040,3,6,28,Mississippi,2,71,14782,14824,14913,15381
040,3,6,28,Mississippi,2,72,14749,14495,14387,14530
040,3,6,28,Mississippi,2,73,14535,15138,14044,13979
040,3,6,28,Mississippi,2,74,10645,10909,14743,13710
040,3,6,28,Mississippi,2,75,10575,10530,10475,14217
040,3,6,28,Mississippi,2,76,10353,10212,10074,10048
040,3,6,28,Mississippi,2,77,10252,10409,9822,9725
040,3,6,28,Mississippi,2,78,8912,8959,9882,9359
040,3,6,28,Mississippi,2,79,8371,8360,8499,9414
040,3,6,28,Mississippi,2,80,7823,7872,7827,7990
040,3,6,28,Mississippi,2,81,7440,7383,7490,7438
040,3,6,28,Mississippi,2,82,6913,6950,6831,6954
040,3,6,28,Mississippi,2,83,6139,6202,6489,6376
040,3,6,28,Mississippi,2,84,5745,5669,5505,5824
040,3,6,28,Mississippi,2,85,35943,35837,35411,35202
040,3,6,28,Mississippi,2,999,1517178,1515785,1512135,1508955
040,2,4,29,Missouri,0,0,70485,70306,68436,69009
040,2,4,29,Missouri,0,1,71414,71056,70650,68695
040,2,4,29,Missouri,0,2,72455,72332,71442,71059
040,2,4,29,Missouri,0,3,73600,73117,72767,71786
040,2,4,29,Missouri,0,4,74619,74595,73423,73056
040,2,4,29,Missouri,0,5,75124,75057,74860,73805
040,2,4,29,Missouri,0,6,74802,75046,75376,75185
040,2,4,29,Missouri,0,7,74420,74500,75433,75841
040,2,4,29,Missouri,0,8,74919,74671,74742,75739
040,2,4,29,Missouri,0,9,75607,75370,74811,75187
040,2,4,29,Missouri,0,10,77369,76884,75676,75296
040,2,4,29,Missouri,0,11,79769,78908,77220,76118
040,2,4,29,Missouri,0,12,82220,81969,79208,77639
040,2,4,29,Missouri,0,13,81769,81825,82299,79728
040,2,4,29,Missouri,0,14,80391,80735,82222,82679
040,2,4,29,Missouri,0,15,79297,79647,80996,82489
040,2,4,29,Missouri,0,16,80135,80110,80011,81398
040,2,4,29,Missouri,0,17,78844,79011,80023,80101
040,2,4,29,Missouri,0,18,79192,77537,76249,76619
040,2,4,29,Missouri,0,19,85941,85244,81358,77968
040,2,4,29,Missouri,0,20,84274,85667,87498,81758
040,2,4,29,Missouri,0,21,82766,83086,86653,87728
040,2,4,29,Missouri,0,22,80890,81267,83439,86810
040,2,4,29,Missouri,0,23,79121,79284,81038,82568
040,2,4,29,Missouri,0,24,78619,78264,79090,80347
040,2,4,29,Missouri,0,25,78593,78424,78219,78727
040,2,4,29,Missouri,0,26,79835,79514,78468,77783
040,2,4,29,Missouri,0,27,81709,80962,79846,78370
040,2,4,29,Missouri,0,28,84060,83406,81204,79785
040,2,4,29,Missouri,0,29,84069,83986,83538,81044
040,2,4,29,Missouri,0,30,82210,83024,84316,83763
040,2,4,29,Missouri,0,31,79992,80210,83294,84390
040,2,4,29,Missouri,0,32,78231,78378,80424,83330
040,2,4,29,Missouri,0,33,78957,78625,78746,80579
040,2,4,29,Missouri,0,34,80397,79899,78881,78792
040,2,4,29,Missouri,0,35,79735,80265,80126,78984
040,2,4,29,Missouri,0,36,79114,78612,80337,80183
040,2,4,29,Missouri,0,37,80850,80440,78716,80392
040,2,4,29,Missouri,0,38,79769,80216,80546,78758
040,2,4,29,Missouri,0,39,79840,79459,80329,80488
040,2,4,29,Missouri,0,40,78216,78996,79557,80321
040,2,4,29,Missouri,0,41,74916,75538,79073,79746
040,2,4,29,Missouri,0,42,73497,73331,75570,79093
040,2,4,29,Missouri,0,43,70908,71939,73611,75587
040,2,4,29,Missouri,0,44,68789,68507,71862,73575
040,2,4,29,Missouri,0,45,69155,69312,68595,71889
040,2,4,29,Missouri,0,46,67770,67752,69202,68447
040,2,4,29,Missouri,0,47,69811,69024,67867,69262
040,2,4,29,Missouri,0,48,74650,73323,68909,67815
040,2,4,29,Missouri,0,49,79222,78350,73105,68637
040,2,4,29,Missouri,0,50,75283,76244,78042,72768
040,2,4,29,Missouri,0,51,73032,73215,76116,77831
040,2,4,29,Missouri,0,52,71550,71622,73017,75933
040,2,4,29,Missouri,0,53,73524,72916,71239,72646
040,2,4,29,Missouri,0,54,75219,74466,72583,70953
040,2,4,29,Missouri,0,55,80271,78872,74018,71965
040,2,4,29,Missouri,0,56,83322,82716,78586,73650
040,2,4,29,Missouri,0,57,84680,84349,82125,78063
040,2,4,29,Missouri,0,58,86889,86135,83719,81425
040,2,4,29,Missouri,0,59,86234,86614,85396,82931
040,2,4,29,Missouri,0,60,84512,84540,85820,84440
040,2,4,29,Missouri,0,61,83002,83002,83745,85012
040,2,4,29,Missouri,0,62,82583,82378,82199,82763
040,2,4,29,Missouri,0,63,80251,81255,81334,81103
040,2,4,29,Missouri,0,64,77124,77214,80331,80351
040,2,4,29,Missouri,0,65,74305,74664,75946,78844
040,2,4,29,Missouri,0,66,71628,72209,73405,74772
040,2,4,29,Missouri,0,67,68831,69077,71042,72289
040,2,4,29,Missouri,0,68,66813,66561,67637,69601
040,2,4,29,Missouri,0,69,61960,63307,65125,66193
040,2,4,29,Missouri,0,70,59629,59751,61862,63753
040,2,4,29,Missouri,0,71,58035,58252,58338,60537
040,2,4,29,Missouri,0,72,58000,56823,56679,56758
040,2,4,29,Missouri,0,73,57857,60368,55065,55172
040,2,4,29,Missouri,0,74,40691,41854,58334,53338
040,2,4,29,Missouri,0,75,40970,40759,40451,56465
040,2,4,29,Missouri,0,76,40995,40281,39099,38844
040,2,4,29,Missouri,0,77,40301,41034,38576,37544
040,2,4,29,Missouri,0,78,34850,35136,39100,36785
040,2,4,29,Missouri,0,79,31462,31735,33381,37159
040,2,4,29,Missouri,0,80,28462,28853,29910,31535
040,2,4,29,Missouri,0,81,27135,26964,27106,28205
040,2,4,29,Missouri,0,82,24796,25023,25017,25216
040,2,4,29,Missouri,0,83,22170,22348,23068,23182
040,2,4,29,Missouri,0,84,20870,20750,20429,21251
040,2,4,29,Missouri,0,85,128981,129044,127611,126912
040,2,4,29,Missouri,0,999,6138554,6137311,6154712,6164537
040,2,4,29,Missouri,1,0,36019,35987,35229,35519
040,2,4,29,Missouri,1,1,36558,36364,36174,35454
040,2,4,29,Missouri,1,2,37193,37094,36555,36409
040,2,4,29,Missouri,1,3,37863,37603,37331,36753
040,2,4,29,Missouri,1,4,38234,38241,37732,37505
040,2,4,29,Missouri,1,5,38462,38437,38387,37968
040,2,4,29,Missouri,1,6,38297,38431,38582,38519
040,2,4,29,Missouri,1,7,38050,38094,38655,38755
040,2,4,29,Missouri,1,8,38451,38274,38219,38858
040,2,4,29,Missouri,1,9,38955,38825,38385,38484
040,2,4,29,Missouri,1,10,39841,39587,39054,38637
040,2,4,29,Missouri,1,11,40943,40548,39767,39286
040,2,4,29,Missouri,1,12,42113,42004,40690,39982
040,2,4,29,Missouri,1,13,41837,41897,42128,40979
040,2,4,29,Missouri,1,14,41254,41398,42193,42335
040,2,4,29,Missouri,1,15,40589,40793,41528,42390
040,2,4,29,Missouri,1,16,41132,41108,41044,41817
040,2,4,29,Missouri,1,17,40584,40597,41036,41070
040,2,4,29,Missouri,1,18,40569,39681,39352,39697
040,2,4,29,Missouri,1,19,43423,43001,41156,39907
040,2,4,29,Missouri,1,20,42683,43263,44021,41198
040,2,4,29,Missouri,1,21,42162,42273,44000,44347
040,2,4,29,Missouri,1,22,41136,41218,42133,43763
040,2,4,29,Missouri,1,23,40348,40388,41275,41881
040,2,4,29,Missouri,1,24,39911,39688,40183,40791
040,2,4,29,Missouri,1,25,39845,39716,39704,39974
040,2,4,29,Missouri,1,26,40541,40364,39876,39579
040,2,4,29,Missouri,1,27,41357,40955,40609,39793
040,2,4,29,Missouri,1,28,42008,41802,41065,40529
040,2,4,29,Missouri,1,29,42114,41994,41827,40949
040,2,4,29,Missouri,1,30,41109,41442,42123,42037
040,2,4,29,Missouri,1,31,39824,39954,41637,42165
040,2,4,29,Missouri,1,32,38976,38966,40099,41482
040,2,4,29,Missouri,1,33,39769,39498,39190,40224
040,2,4,29,Missouri,1,34,40572,40258,39588,39189
040,2,4,29,Missouri,1,35,40023,40338,40457,39612
040,2,4,29,Missouri,1,36,39811,39500,40395,40421
040,2,4,29,Missouri,1,37,40679,40425,39584,40321
040,2,4,29,Missouri,1,38,40125,40305,40484,39642
040,2,4,29,Missouri,1,39,40090,39899,40321,40456
040,2,4,29,Missouri,1,40,39337,39704,39987,40354
040,2,4,29,Missouri,1,41,37909,38110,39679,40020
040,2,4,29,Missouri,1,42,37131,37054,38165,39609
040,2,4,29,Missouri,1,43,35603,36148,37173,38049
040,2,4,29,Missouri,1,44,34437,34318,36081,37050
040,2,4,29,Missouri,1,45,34626,34676,34302,36077
040,2,4,29,Missouri,1,46,34059,33984,34646,34212
040,2,4,29,Missouri,1,47,34938,34536,34017,34679
040,2,4,29,Missouri,1,48,37539,36793,34431,33960
040,2,4,29,Missouri,1,49,39868,39430,36688,34306
040,2,4,29,Missouri,1,50,37803,38261,39255,36471
040,2,4,29,Missouri,1,51,36703,36756,38161,39145
040,2,4,29,Missouri,1,52,35814,35864,36685,37960
040,2,4,29,Missouri,1,53,36616,36322,35626,36435
040,2,4,29,Missouri,1,54,37421,37064,36125,35463
040,2,4,29,Missouri,1,55,39727,39032,36694,35735
040,2,4,29,Missouri,1,56,41434,41075,38833,36442
040,2,4,29,Missouri,1,57,41968,41830,40667,38525
040,2,4,29,Missouri,1,58,42893,42535,41405,40254
040,2,4,29,Missouri,1,59,42357,42575,42083,40934
040,2,4,29,Missouri,1,60,41547,41513,42021,41496
040,2,4,29,Missouri,1,61,40785,40752,41007,41489
040,2,4,29,Missouri,1,62,40217,40204,40249,40419
040,2,4,29,Missouri,1,63,38896,39384,39502,39506
040,2,4,29,Missouri,1,64,37259,37300,38858,38998
040,2,4,29,Missouri,1,65,35767,35933,36485,37900
040,2,4,29,Missouri,1,66,34307,34608,35245,35856
040,2,4,29,Missouri,1,67,32778,32906,33915,34546
040,2,4,29,Missouri,1,68,31540,31455,32049,33110
040,2,4,29,Missouri,1,69,29008,29661,30660,31231
040,2,4,29,Missouri,1,70,27867,27914,28854,29868
040,2,4,29,Missouri,1,71,27208,27255,27084,28134
040,2,4,29,Missouri,1,72,27080,26514,26374,26156
040,2,4,29,Missouri,1,73,27018,28170,25488,25496
040,2,4,29,Missouri,1,74,18591,19195,27040,24493
040,2,4,29,Missouri,1,75,18852,18670,18412,25984
040,2,4,29,Missouri,1,76,18652,18328,17728,17465
040,2,4,29,Missouri,1,77,18125,18458,17311,16817
040,2,4,29,Missouri,1,78,15505,15663,17410,16344
040,2,4,29,Missouri,1,79,13809,13920,14642,16324
040,2,4,29,Missouri,1,80,12258,12451,12970,13659
040,2,4,29,Missouri,1,81,11516,11483,11518,12048
040,2,4,29,Missouri,1,82,10447,10496,10487,10551
040,2,4,29,Missouri,1,83,9174,9267,9525,9588
040,2,4,29,Missouri,1,84,8464,8413,8173,8477
040,2,4,29,Missouri,1,85,43596,43764,43532,43495
040,2,4,29,Missouri,1,999,3031899,3029954,3039010,3043807
