Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Ecuador,ECU,2021-01-31,7132,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-01,8520,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-02,9721,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-03,12357,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-04,12465,0,1,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-05,12468,0,1,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-06,12469,0,1,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-08,12471,0,1,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-10,12476,0,1,0,0,1,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-11,13999,0,1,0,0,4,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-12,14418,0,1,0,0,4,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-13,14459,0,1,0,0,4,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-15,14459,0,1,0,0,5,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-17,14536,0,1,0,0,5,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-18,38165,0,1,0,0,5,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-19,43468,0,1,0,0,5,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-20,43469,0,1,0,0,5,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-21,45346,0,1,0,0,5,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-22,47106,0,1,0,0,8,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-23,47118,0,1,0,0,8,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-24,47567,0,1,0,0,8,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-25,65728,0,1,0,0,8,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-26,76436,0,1,0,0,9,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-27,76533,0,1,0,0,9,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-02-28,76537,0,1,0,0,9,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-01,77006,0,1,0,0,15,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-02,77028,0,1,0,0,15,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-03,77053,0,2,0,0,15,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-04,106463,0,2,0,0,17,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-05,126191,0,4,0,0,164,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-06,130156,0,4,0,0,164,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-07,130329,0,4,0,0,164,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-08,134941,0,4,0,0,167,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-09,136645,0,4,0,0,167,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-10,137403,0,5,0,0,193,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-11,163502,0,5,0,0,9292,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-12,212033,0,5,0,0,11533,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-13,228805,0,5,0,0,11533,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-14,229550,0,5,0,0,11533,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-15,241068,0,6,0,0,11669,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-16,247258,0,6,0,0,13481,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-17,253377,0,6,0,0,13534,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-18,261193,0,6,0,0,14363,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-19,269900,0,7,0,0,14363,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-20,278869,0,7,0,0,14363,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-21,280830,0,7,0,0,14364,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-22,323204,0,7,0,0,14414,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-23,346627,0,7,0,0,14416,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-24,356210,0,7,0,0,14417,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-25,377544,0,7,0,0,14419,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-26,402189,0,7,0,0,14421,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-27,408638,0,7,0,0,14421,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-28,408971,0,7,0,0,14422,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-29,430039,0,8,0,0,14469,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-30,441597,0,14,0,0,14473,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-03-31,454161,0,27,0,0,14477,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-01,485914,0,1533,0,0,14477,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-02,495445,0,5742,0,0,14486,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-03,498104,0,10565,0,0,14491,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-04,499631,0,12034,0,0,14495,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-05,543313,0,17625,0,0,14497,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-06,569030,0,29621,0,0,16058,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-07,605216,0,37814,0,0,16244,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-08,610932,0,44100,0,0,20823,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-09,619587,0,44868,0,0,21618,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-10,622475,0,44934,0,0,21619,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-11,622489,0,44935,0,0,21622,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-12,630886,0,45275,0,0,21766,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-13,639625,0,45718,0,0,62016,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-14,644198,0,47060,0,0,89137,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-15,652236,0,51842,0,0,113577,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-16,667691,0,54604,0,0,139162,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-17,673228,0,57660,0,0,176470,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-18,673555,0,59260,0,0,177411,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-19,678702,0,62449,0,0,210346,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-20,683038,0,63547,0,0,253344,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-21,692005,0,67336,0,0,301025,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-22,695897,0,69182,0,0,344790,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-23,705122,0,71722,0,0,391812,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-24,709873,0,72664,0,0,408727,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-25,710198,0,73348,0,0,415679,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-26,721966,0,79965,0,0,444146,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-27,735301,0,86198,0,0,486779,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-28,745155,0,91331,0,0,526821,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-29,748627,0,127460,0,0,557781,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-04-30,761291,0,164968,0,0,576279,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-01,768715,0,200901,0,0,586904,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-02,771824,0,235401,0,0,589675,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-03,779028,0,268146,0,0,599937,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-04,785069,0,292851,0,0,609082,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-05,794105,0,319801,0,0,624541,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-06,806782,0,348334,0,0,641235,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-07,823598,0,366211,0,0,653118,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-08,833144,0,369643,0,0,657358,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-09,837925,0,369755,0,0,658194,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-10,860445,0,374859,0,0,661513,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-11,875538,0,384533,0,0,673884,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-12,889301,0,389424,0,0,695857,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-13,906550,0,395452,0,0,718224,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-14,936711,0,406054,0,0,739358,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-15,952389,0,408931,0,0,760731,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-16,968097,0,409649,0,0,766049,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-17,994020,0,413067,0,0,784734,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-18,1011855,0,416219,0,0,807396,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-19,1027973,0,421740,0,0,835114,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-20,1068739,0,426582,0,0,866967,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-21,1110901,0,431866,0,0,904344,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-22,1146954,0,437265,0,0,920559,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-23,1175046,0,493591,0,0,926972,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-24,1176230,0,493680,0,0,928882,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-25,1181947,0,493730,0,0,929631,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-26,1193667,0,493873,0,0,976289,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-27,1204456,0,495155,0,0,1025026,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-28,1227344,0,498169,0,0,1054194,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-29,1240151,0,509709,0,0,1066754,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-30,1246974,0,521122,0,0,1069544,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-05-31,1274298,0,537601,0,0,1084676,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-01,1297889,0,552571,0,0,1096630,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-02,1321543,0,567355,0,0,1115838,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-03,1355182,0,582382,0,0,1147071,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-04,1386623,0,596947,0,0,1194031,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-05,1403690,0,604159,0,0,1216335,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-06,1414572,0,606626,0,0,1233657,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-07,1428213,0,612685,0,0,1273652,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-08,1439614,0,618560,0,0,1317895,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-09,1453431,0,628355,0,0,1354520,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-10,1477465,0,638796,0,0,1390798,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-11,1508655,0,654860,0,0,1429267,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-12,1525882,0,670291,0,0,1446343,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-13,1534391,0,687422,0,0,1456412,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-14,1544315,0,705742,0,0,1484174,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-15,1553114,0,732681,0,0,1517303,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-16,1564975,0,783535,0,0,1548660,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-17,1597927,0,834719,0,0,1569037,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-18,1619806,0,874934,0,0,1599197,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-19,1627651,0,899292,0,0,1621390,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-20,1629447,0,908517,0,0,1627294,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-21,1637969,0,951744,0,0,1642717,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-22,1645165,0,1001950,0,0,1654273,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-23,1653547,0,1057875,0,0,1664454,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-24,1675064,0,1111340,0,0,1673986,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-25,1686491,0,1161756,0,0,1681930,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-26,1692264,0,1207814,0,0,1684932,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-27,1694738,0,1225459,0,0,1686868,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-28,1707231,0,1260652,0,0,1708359,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-29,1716024,0,1281174,0,0,1743586,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-06-30,1728777,0,1289331,0,0,1802945,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-01,1753850,0,1296533,0,0,1867513,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-02,1772199,0,1303423,0,0,1947121,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-03,1794132,0,1311199,0,0,2006398,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-04,1813690,0,1317093,0,0,2038180,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-05,1902784,0,1320581,0,0,2093592,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-06,2022674,0,1325004,0,0,2148420,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-07,2154846,0,1328566,0,0,2210747,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-08,2284715,0,1331319,0,0,2309109,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-09,2381286,0,1333286,0,0,2481481,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-10,2435325,0,1333286,0,0,2678805,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-11,2467694,0,1333998,0,0,2837252,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-12,2516848,0,1335808,0,0,3067420,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-13,2563011,0,1337276,0,0,3372531,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-14,2610826,0,1339179,0,0,3724477,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-15,2661942,0,1342045,0,0,4100281,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-16,2718924,0,1344033,0,0,4454809,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-17,2794046,0,1345361,0,0,4687780,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-18,2844900,0,1347743,0,0,4889173,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-19,2915697,0,1351721,0,0,5135504,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-20,2974867,0,1358364,0,0,5383021,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-21,3025418,0,1364059,0,0,5604599,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-22,3068833,0,1381859,0,0,5803152,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-23,3115407,0,1400620,0,0,5989772,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-24,3166938,0,1410495,0,0,6124285,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-25,3210522,0,1415458,0,0,6216221,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-26,3271667,0,1427979,0,0,6322616,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-27,3366220,0,1439295,0,0,6480426,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-28,3465357,0,1463960,0,0,6661105,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-29,3578657,0,1472528,0,0,6856973,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-30,3685620,0,1481405,0,0,7066818,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-07-31,3770607,0,1485797,0,0,7221206,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-08-01,3843327,0,1488815,0,0,7309281,0,0,0,0,0,0,0,0
Ecuador,ECU,2021-08-02,3948743,0,1495075,0,0,7394945,0,39,0,0,0,0,0,0
Ecuador,ECU,2021-08-03,4049313,0,1503982,0,0,7500374,0,39,0,0,0,0,0,0
Ecuador,ECU,2021-08-04,4156341,0,1511736,0,0,7603466,0,39,0,0,0,0,0,0
Ecuador,ECU,2021-08-05,4264698,0,1538146,0,0,7698101,0,41,0,0,0,0,0,0
Ecuador,ECU,2021-08-06,4365703,0,1558675,0,0,7831071,0,41,0,0,0,0,0,0
Ecuador,ECU,2021-08-07,4427785,0,1577650,0,0,7987378,0,41,0,0,0,0,0,0
Ecuador,ECU,2021-08-08,4473660,0,1589043,0,0,8137117,0,41,0,0,0,0,0,0
Ecuador,ECU,2021-08-09,4474912,0,1589043,0,0,8140386,0,41,0,0,0,0,0,0
Ecuador,ECU,2021-08-10,4550938,0,1599177,0,0,8433260,0,41,0,0,0,0,0,0
Ecuador,ECU,2021-08-11,4608882,0,1609047,0,0,8701695,0,333,0,0,0,0,0,0
Ecuador,ECU,2021-08-12,4661362,0,1617888,0,0,8911123,0,690,0,0,0,0,0,0
Ecuador,ECU,2021-08-13,4720610,0,1628259,0,0,9039285,0,1997,0,0,0,0,0,0
Ecuador,ECU,2021-08-14,4779616,0,1634011,0,0,9077840,0,2440,0,0,0,0,0,0
Ecuador,ECU,2021-08-15,4814247,0,1643051,0,0,9099209,0,2580,0,0,0,0,0,0
Ecuador,ECU,2021-08-16,4878854,0,1654953,0,0,9398534,0,3778,0,0,0,0,0,0
Ecuador,ECU,2021-08-17,4937077,0,1665135,0,0,9733861,0,8361,0,0,0,0,0,0
Ecuador,ECU,2021-08-18,4987881,0,1674488,0,0,10051409,0,14873,0,0,0,0,0,0
Ecuador,ECU,2021-08-19,5033098,0,1682409,0,0,10317508,0,21447,0,0,0,0,0,0
Ecuador,ECU,2021-08-20,5079641,0,1691148,0,0,10532499,0,26888,0,0,0,0,0,0
Ecuador,ECU,2021-08-21,5114333,0,1703131,0,0,10670450,0,33835,0,0,0,0,0,0
Ecuador,ECU,2021-08-22,5142266,0,1712496,0,0,10759230,0,39401,0,0,0,0,0,0
Ecuador,ECU,2021-08-23,5184824,0,1726304,0,0,10884220,0,49048,0,0,0,0,0,0
Ecuador,ECU,2021-08-24,5232273,0,1748294,0,0,11025934,0,65036,0,0,0,0,0,0
Ecuador,ECU,2021-08-25,5274700,0,1801032,0,0,11146616,0,78910,0,0,0,0,0,0
Ecuador,ECU,2021-08-26,5335485,0,1827840,0,0,11288497,0,97024,0,0,0,0,0,0
Ecuador,ECU,2021-08-27,5407153,0,1859310,0,0,11432820,0,115171,0,0,0,0,0,0
Ecuador,ECU,2021-08-28,5454481,0,1881041,0,0,11536422,0,128360,0,0,0,0,0,0
Ecuador,ECU,2021-08-29,5474674,0,1895976,0,0,11606050,0,138651,0,0,0,0,0,0
Ecuador,ECU,2021-08-30,5474674,0,1923492,0,0,11712932,0,158208,0,0,0,0,0,0
Ecuador,ECU,2021-08-31,5474674,0,1949520,0,0,11712932,0,177972,0,0,0,0,0,0
Ecuador,ECU,2021-09-01,5498864,0,1953906,0,0,11787282,0,199225,0,0,0,0,0,0
Ecuador,ECU,2021-09-02,5536383,0,1970960,0,0,11849055,0,216882,0,0,0,0,0,0
Ecuador,ECU,2021-09-03,5577325,0,1989534,0,0,11902702,0,233557,0,0,0,0,0,0
Ecuador,ECU,2021-09-04,5604070,0,2002008,0,0,11934517,0,242200,0,0,0,0,0,0
Ecuador,ECU,2021-09-05,5622610,0,2010070,0,0,11960678,0,248738,0,0,0,0,0,0
Ecuador,ECU,2021-09-06,5647504,0,2024842,0,0,11996310,0,261483,0,0,0,0,0,0
Ecuador,ECU,2021-09-07,5666359,0,2038254,0,0,12027164,0,274355,0,0,0,0,0,0
Ecuador,ECU,2021-09-08,5680484,0,2051400,0,0,12050963,0,285028,0,0,0,0,0,0
Ecuador,ECU,2021-09-09,5690910,0,2065278,0,0,12071275,0,294359,0,0,0,0,0,0
Ecuador,ECU,2021-09-10,5700918,0,2081104,0,0,12091472,0,303968,0,0,0,0,0,0
Ecuador,ECU,2021-09-11,5703577,0,2084505,0,0,12095046,0,305612,0,0,0,0,0,0
Ecuador,ECU,2021-09-12,5704401,0,2086223,0,0,12097497,0,306378,0,0,0,0,0,0
Ecuador,ECU,2021-09-13,5729502,0,2100711,0,0,12108035,0,312824,0,0,0,0,0,0
Ecuador,ECU,2021-09-14,5729502,0,2115912,0,0,12119590,0,320023,0,0,0,0,0,0
Ecuador,ECU,2021-09-15,5729502,0,2132439,0,0,12130443,0,326958,0,0,0,0,0,0
Ecuador,ECU,2021-09-16,5729502,0,2132439,0,0,12139406,0,332926,0,0,0,0,0,0
Ecuador,ECU,2021-09-17,5729502,0,2133455,0,0,12153282,0,339736,0,0,0,0,0,0
Ecuador,ECU,2021-09-18,5729502,0,2136533,0,0,12153282,0,340368,0,0,0,0,0,0
Ecuador,ECU,2021-09-19,5729502,0,2137237,0,0,12153282,0,340839,0,0,0,0,0,0
Ecuador,ECU,2021-09-20,5754778,0,2167306,0,0,12153282,0,345258,0,0,0,0,0,0
Ecuador,ECU,2021-09-21,5795400,0,2167306,0,0,12153282,0,348407,0,0,0,0,0,0
Ecuador,ECU,2021-09-22,5824708,0,2179267,0,0,12153282,0,351317,0,0,0,0,0,0
Ecuador,ECU,2021-09-23,5862391,0,2184378,0,0,12153282,0,353734,0,0,0,0,0,0
Ecuador,ECU,2021-09-24,5908409,0,2191815,0,0,12153407,0,357554,0,0,0,0,0,0
Ecuador,ECU,2021-09-25,5910909,0,2192833,0,0,12154209,0,358205,0,0,0,0,0,0
Ecuador,ECU,2021-09-26,5911445,0,2193329,0,0,12154634,0,358341,0,0,0,0,0,0
Ecuador,ECU,2021-09-27,5943084,0,2201472,0,0,12159915,0,361583,0,0,0,0,0,0
Ecuador,ECU,2021-09-28,6007637,0,2211524,0,0,12188921,0,365204,0,0,0,0,0,0
Ecuador,ECU,2021-09-29,6059526,0,2218407,0,0,12194045,0,369372,0,0,0,0,0,0
Ecuador,ECU,2021-09-30,6101187,0,2224061,0,0,12199314,0,372242,0,0,0,0,0,0
Ecuador,ECU,2021-10-01,6139929,0,2229203,0,0,12231730,0,375677,0,0,0,0,0,0
Ecuador,ECU,2021-10-02,6143320,0,2229958,0,0,12232169,0,376088,0,0,0,0,0,0
Ecuador,ECU,2021-10-03,6144321,0,2230202,0,0,12232363,0,376261,0,0,0,0,0,0
Ecuador,ECU,2021-10-04,6169102,0,2235879,0,0,12238124,0,378922,0,0,0,0,0,0
Ecuador,ECU,2021-10-05,6199784,0,2241450,0,0,12243518,0,381651,0,0,0,0,0,0
Ecuador,ECU,2021-10-06,6233463,0,2246887,0,0,12248320,0,384191,0,0,0,0,0,0
Ecuador,ECU,2021-10-07,6265461,0,2251232,0,0,12252085,0,386434,0,0,0,0,0,0
Ecuador,ECU,2021-10-08,6268408,0,2252426,0,0,12255596,0,387110,0,0,0,0,0,0
Ecuador,ECU,2021-10-09,6268742,0,2252640,0,0,12255765,0,387276,0,0,0,0,0,0
Ecuador,ECU,2021-10-10,6269100,0,2252793,0,0,12255926,0,387367,0,0,0,0,0,0
Ecuador,ECU,2021-10-11,6297661,0,2259546,0,0,12261184,0,389612,0,0,0,0,0,0
Ecuador,ECU,2021-10-12,6332289,0,2265235,0,0,12265610,0,391428,0,0,0,0,0,0
Ecuador,ECU,2021-10-13,6366172,0,2271036,0,0,12268283,0,393252,0,0,0,0,0,0
Ecuador,ECU,2021-10-14,6403133,0,2276318,0,0,12272025,0,394683,0,0,0,0,0,0
Ecuador,ECU,2021-10-15,6441993,0,2282047,0,0,12276010,0,396416,0,0,0,0,0,0
Ecuador,ECU,2021-10-16,6448094,0,2283893,0,0,12276656,0,396566,0,0,0,0,0,0
Ecuador,ECU,2021-10-17,6452111,0,2284385,0,0,12276923,0,396642,0,0,0,0,0,0
Ecuador,ECU,2021-10-18,6480216,0,2290650,0,0,12280277,0,397703,0,0,0,0,0,0
Ecuador,ECU,2021-10-19,6513773,0,2296297,0,0,12283640,0,398822,0,0,0,0,0,0
Ecuador,ECU,2021-10-20,6556984,0,2308461,0,0,12425700,0,398891,0,0,0,0,0,0
Ecuador,ECU,2021-10-21,6593344,0,2317256,0,0,12516580,0,399967,0,0,0,0,0,0
Ecuador,ECU,2021-10-22,6632447,0,2328285,0,0,12594706,0,401192,0,0,0,0,0,0
Ecuador,ECU,2021-10-23,6638602,0,2331137,0,0,12601926,0,401465,0,0,0,0,0,0
Ecuador,ECU,2021-10-24,6640312,0,2332319,0,0,12604859,0,401567,0,0,0,0,0,0
Ecuador,ECU,2021-10-25,6672405,0,2342138,0,0,12674033,0,402805,0,0,0,0,0,0
Ecuador,ECU,2021-10-26,6707424,0,2355812,0,0,12752019,0,403847,0,0,0,0,0,0
Ecuador,ECU,2021-10-27,6740524,0,2372882,0,0,12829311,0,404921,0,0,0,0,0,0
Ecuador,ECU,2021-10-28,6775633,0,2387653,0,0,12906365,0,406114,0,0,0,0,0,0
Ecuador,ECU,2021-10-29,6810510,0,2399245,0,0,12969165,0,407146,0,0,0,0,0,0
Ecuador,ECU,2021-10-30,6814193,0,2401286,0,0,12971262,0,407335,0,0,0,0,0,0
Ecuador,ECU,2021-10-31,6815578,0,2402233,0,0,12971945,0,407415,0,0,0,0,0,0
Ecuador,ECU,2021-11-01,6816515,0,2403246,0,0,12972590,0,407497,0,0,0,0,0,0
Ecuador,ECU,2021-11-02,6817379,0,2404397,0,0,12973147,0,407586,0,0,0,0,0,0
Ecuador,ECU,2021-11-03,6818758,0,2405709,0,0,12974181,0,407668,0,0,0,0,0,0
Ecuador,ECU,2021-11-04,6846252,0,2420262,0,0,13017713,0,408631,0,0,0,0,0,0
Ecuador,ECU,2021-11-05,6877223,0,2442156,0,0,13067862,0,409654,0,0,0,0,0,0
Ecuador,ECU,2021-11-06,6880313,0,2445897,0,0,13071281,0,409779,0,0,0,0,0,0
Ecuador,ECU,2021-11-07,6881497,0,2447872,0,0,13072254,0,409834,0,0,0,0,0,0
Ecuador,ECU,2021-11-08,6907233,0,2469526,0,0,13117714,0,411006,0,0,0,0,0,0
Ecuador,ECU,2021-11-09,6940780,0,2490205,0,0,13163818,0,412130,0,0,0,0,0,0
