GENESIS-Tabelle: 12411-0012
Bevölkerung: Bundesländer, Stichtag, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer
;;Baden-Württemberg;Bayern;Berlin;Brandenburg;Bremen;Hamburg;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Nordrhein-Westfalen;Rheinland-Pfalz;Saarland;Sachsen;Sachsen-Anhalt;Schleswig-Holstein;Thüringen
31.12.2019;26-Jährige;143483;167779;51682;15087;9755;27797;78050;10924;94396;224658;48825;11380;31869;15605;31639;15213
31.12.2019;27-Jährige;144906;171120;54205;16278;9710;28762;78890;12007;94087;227050;49538;11748;32933;16373;31940;15968
31.12.2019;28-Jährige;148529;175015;58205;18449;9993;30399;81133;13284;95162;231419;50667;11916;37470;18126;32636;17911
31.12.2019;29-Jährige;155140;183943;67459;27205;10257;32645;85460;19396;99674;239911;52254;12310;52581;25758;34421;25054
31.12.2019;30-Jährige;151798;179016;68362;29049;10152;32199;84513;20447;97518;232661;51256;12010;54302;26696;33638;25610
31.12.2019;31-Jährige;154599;182834;69081;30712;10262;32560;85303;21389;99932;236544;52492;12329;55700;27740;34701;27404
31.12.2019;32-Jährige;148577;177465;67582;31586;9810;31316;82789;21796;97857;231041;50995;12113;56658;27687;34065;27673
31.12.2019;33-Jährige;147540;175914;65234;31216;9494;30360;81531;21073;95950;226744;50393;11928;54193;26981;33237;26912
31.12.2019;34-Jährige;142610;169006;63302;31942;9130;29328;78552;20864;92506;218257;48325;11312;54349;26723;32227;26768
31.12.2019;35-Jährige;141938;168782;60957;31557;8784;28871;79375;20526;91488;217076;48492;11259;53127;26744;32258;26852
31.12.2019;36-Jährige;140597;169749;59410;31921;8985;28314;78795;20639;92475;217526;48585;11388;53503;26937;32931;27007
31.12.2019;37-Jährige;143812;173777;58767;32695;9086;28270;81405;20915;94145;222393;49901;11677;53954;26634;34130;27607
31.12.2019;38-Jährige;142800;172750;57315;32348;8646;28277;81081;20225;94359;220384;50142;11517;52403;26363;34086;26783
31.12.2019;39-Jährige;143651;171513;55863;33491;8498;28077;81676;20662;95075;221629;49123;11589;53594;26983;34816;27475
31.12.2019;40-Jährige;135094;164369;51679;32225;8090;26093;78433;20189;90970;209855;47334;10995;51338;25743;33132;26279
31.12.2019;41-Jährige;132060;161664;49404;32247;8008;25462;77552;19937;90641;207324;46715;10629;51384;25632;33287;25482
31.12.2019;42-Jährige;131277;160767;47962;31093;7896;24914;76575;19365;89999;207803;46295;10773;50193;24688;33040;24983
31.12.2019;43-Jährige;131733;159339;45750;28394;7940;24676;76671;16975;90438;208381;45747;10309;44668;22041;33381;22442
31.12.2019;44-Jährige;129347;156353;43608;27055;7871;23409;74722;16072;88302;203431;45050;10118;42618;21072;32645;21599
31.12.2019;45-Jährige;132301;158673;42519;26407;7699;23428;75982;15768;91105;206117;45419;10330;42123;21695;32610;22286
31.12.2019;46-Jährige;131494;157982;41179;26979;7782;22834;76197;16241;92897;208552;46390;10385;42470;22592;33749;23106
31.12.2019;47-Jährige;141772;170034;42689;29896;8224;23740;81291;17719;101419;225045;50494;11437;46506;25950;36665;25916
31.12.2019;48-Jährige;152155;183415;46872;34974;8783;25072;87631;20435;111402;245946;55135;12673;54184;30685;41097;29131
31.12.2019;49-Jährige;157959;190138;47361;35580;9107;25669;91444;20908;116564;256422;57734;13086;54119;30985;42867;29737
31.12.2019;50-Jährige;168962;204876;49390;36965;9740;26629;97678;21701;126324;280518;62542;14594;54457;32006;47543;30020
31.12.2019;51-Jährige;176161;213169;51658;39086;10302;28521;102234;23200;132447;293277;66098;15633;55371;32830;50424;30549
31.12.2019;52-Jährige;179588;217884;51920;41256;10348;28645;103653;24197;136489;299498;67759;16176;57214;34279;52252;31612
31.12.2019;53-Jährige;183113;218937;53926;44229;10665;28851;105478;26143;138623;306071;70330;16836;60493;35660;52463;33790
31.12.2019;54-Jährige;181855;216814;55392;46057;10688;27767;105423;27705;137046;304004;70352;17174;62869;37356;51589;34861
31.12.2019;55-Jährige;184138;219750;56109;47839;10561;28116;105842;29087;137831;307234;71748;17612;65391;38840;52016;36718
31.12.2019;56-Jährige;181261;216107;55763;49232;10304;26807;103650;30276;135381;300711;71587;17658;66116;40140;50406;37543
31.12.2019;57-Jährige;174879;208728;52893;48701;10095;24886;99275;30160;130481;287741;69583;17483;64899;39604;47851;37129
31.12.2019;58-Jährige;171154;204868;49976;48009;9521;23740;96290;30471;128862;281280;69063;17666;64764;39445;46572;38171
31.12.2019;59-Jährige;165549;195867;47783;45873;9290;22982;92810;29686;122768;274286;66594;16985;62060;38213;44285;36260
31.12.2019;60-Jährige;158172;188708;45594;44734;9042;21703;89427;28854;118832;265957;64088;17135;61432;37294;42909;36228
31.12.2019;61-Jährige;149751;178601;41642;40945;8661;20634;84544;27217;111509;251308;60591;16414;56653;34876;40194;33585
31.12.2019;62-Jährige;144569;172310;39813;39742;8590;19551;82050;26357;109102;244343;59616;15767;56272;34314;39029;33333
31.12.2019;63-Jährige;140217;164922;38888;39333;8099;18549;78663;26376;104208;234328;57108;15042;56972;34682;36719;33851
31.12.2019;64-Jährige;131995;154838;38230;39290;7849;17407;74892;26696;100121;223472;54863;14248;58865;35417;35715;33924
31.12.2019;65-Jährige;126817;150270;37491;38500;7571;16819;72870;26475;97601;217651;53495;14331;58121;34434;35351;33249
31.12.2019;66-Jährige;121137;143582;36400;37661;7260;15981;68898;25890;93820;205664;51777;13927;58120;34459;33647;32963
31.12.2019;67-Jährige;120201;143459;35691;36518;7163;16080;69276;24907;94027;202024;51113;13565;58861;33841;33359;32510
31.12.2019;68-Jährige;115952;137890;36012;35326;7209;15709;67654;23963;92179;194007;49720;13014;59752;32298;33247;32186
31.12.2019;69-Jährige;115719;138573;37228;32951;7142;16141;68899;22083;91538;192594;49927;13077;57014;31492;33360;30349
31.12.2019;70-Jährige;112928;134340;34590;27788;7157;16048;67887;18961;89879;190544;47779;13275;49525;27772;32907;26720
31.12.2019;71-Jährige;103209;126895;31472;23724;6588;15502;63291;16207;82435;172586;40758;11254;39485;23214;31946;22896
31.12.2019;72-Jährige;95245;122945;29326;22468;6266;14820;58794;14903;74514;157583;35849;9153;39089;22570;29335;21647
31.12.2019;73-Jährige;82281;107049;22613;15030;6092;13492;49697;9821;68550;142748;31652;7304;29069;17915;27276;17600
31.12.2019;74-Jährige;69848;85503;25171;17614;4776;12003;40914;10416;53543;118672;26236;6640;33891;18060;22150;16400
31.12.2019;75-Jährige;90000;109669;32697;25986;5893;14901;53934;15377;70883;151908;34015;8913;48790;24954;29006;23602
31.12.2019;76-Jährige;89871;108232;34368;27524;6083;14902;52702;16485;72108;150072;33429;8501;47690;25408;29653;23347
31.12.2019;77-Jährige;87350;103447;31739;26275;5971;14189;49343;15639;68769;143411;32097;8282;43560;24711;27996;21506
31.12.2019;78-Jährige;103357;123540;35973;31805;6559;15989;58196;19476;81846;167819;39154;10413;52896;29375;33097;26908
31.12.2019;79-Jährige;105651;128211;33527;31094;6701;16074;60714;19083;82999;176113;41276;10531;52942;29178;32565;28170
31.12.2019;80-Jährige;101485;123041;30518;29376;6276;14921;57567;18812;78928;168422;39277;10540;50103;27345;31194;26541
31.12.2019;81-Jährige;91152;106808;27552;25843;5883;13589;50813;16749;72474;153128;35231;9231;43770;23514;28107;22167
31.12.2019;82-Jährige;80987;93425;24641;22818;5191;12304;45225;14488;63630;137538;31544;8950;38331;20802;24704;19130
31.12.2019;83-Jährige;74070;83753;22344;21044;4795;11224;41404;13309;56940;125057;29033;8349;35492;18958;22023;17542
31.12.2019;84-Jährige;66281;74352;20166;19045;4156;10132;36675;12062;51111;112760;25896;7012;32812;17199;19490;15730
31.12.2019;85-Jährige;55576;63590;17492;16071;3582;8205;31429;10366;43086;97727;22001;5614;28034;14697;16217;13453
31.12.2019;86-Jährige;42589;48854;11473;11211;2527;5901;22982;7559;30888;70095;16378;4488;19969;10499;10985;9506
31.12.2019;87-Jährige;37817;43874;9791;10038;2214;5131;20386;6855;27673;63025;14543;4106;17353;9280;9511;8523
31.12.2019;88-Jährige;33961;38716;8909;8860;2000;4789;18438;5848;25379;56942;13218;3681;16124;8286;8816;7439
31.12.2019;89-Jährige;30738;34867;8250;8017;1849;4361;17294;5049;23340;52870;12149;3122;15174;7491;7795;6871
31.12.2019;90 Jahre und mehr;105482;120219;30091;25023;7049;17152;61826;15587;80919;179151;42762;10702;51595;24093;28816;22580
31.12.2019;Insgesamt;11100394;13124737;3669491;2521893;681202;1847253;6288080;1608138;7993608;17947221;4093903;986887;4071971;2194782;2903773;2133378
31.12.2020;unter 1 Jahr;107387;128618;37757;19256;6746;19859;59256;12123;73678;169017;37637;8185;33296;16062;24550;15953
31.12.2020;1-Jährige;109384;129057;38229;20505;6968;19966;60130;12882;75238;171563;38057;8065;34633;16905;25270;16741
31.12.2020;2-Jährige;110542;129488;38330;21760;6902;19910;61517;13390;76068;175522;39084;8210;36141;17723;26199;17580
31.12.2020;3-Jährige;110454;129649;38440;22920;6755;19827;62034;13669;76877;176136;39823;8467;37683;18517;26529;18418
31.12.2020;4-Jährige;110245;128899;38566;23863;6695;19768;62388;14088;77593;177663;39864;8465;38617;18880;27031;18976
31.12.2020;5-Jährige;106932;124455;36566;23128;6567;18695;60605;14372;74714;171177;38386;8147;38233;18602;26220;18955
31.12.2020;6-Jährige;104289;121817;35870;23893;6332;18081;58959;14137;74682;168470;37776;8140;38076;18762;26135;19168
31.12.2020;7-Jährige;101254;118452;34151;22833;5976;17332;57109;13910;71546;161306;36226;7699;37051;18353;25438;18811
31.12.2020;8-Jährige;99991;117613;34160;23344;5905;16906;56949;14054;71163;162166;35732;7812;37185;18447;25772;18684
31.12.2020;9-Jährige;98467;113676;32411;22903;5579;16033;56799;13974;70044;158210;35648;7979;36589;18099;25141;18345
31.12.2020;10-Jährige;101284;115439;32885;23623;5872;16300;57759;14524;72550;162833;36189;7952;37087;18435;26256;18769
31.12.2020;11-Jährige;100394;113800;32215;22956;5932;15950;56976;14218;71865;160699;35443;7953;35957;18163;25931;17965
31.12.2020;12-Jährige;102881;117100;32280;23372;5864;16345;58271;14291;73887;166213;36744;8178;36365;18744;26617;18418
31.12.2020;13-Jährige;103277;116789;31259;22767;6168;15924;58127;13704;74029;165346;36506;8077;35278;18051;26881;17997
31.12.2020;14-Jährige;101988;114581;29955;21706;5954;15703;56859;13324;73395;163689;35723;7971;33596;17296;26470;16960
31.12.2020;15-Jährige;104179;116643;29272;21303;5858;15664;58088;12915;74717;166102;36460;8226;33604;17430;26561;17196
31.12.2020;16-Jährige;106146;119531;29398;21599;5931;15664;59085;13481;77472;169952;37228;8387;34008;17354;27618;17724
31.12.2020;17-Jährige;106563;120675;28478;21430;6121;15564;58647;13202;77969;171772;37833;8349;32879;16838;27814;17214
31.12.2020;18-Jährige;109733;123510;29322;20564;6176;15814;59851;12945;81339;175959;38827;8767;33056;17473;28537;17166
31.12.2020;19-Jährige;114920;129646;30756;19947;7122;17113;62519;13451;83909;183305;40464;9069;34230;17952;29403;17785
31.12.2020;20-Jährige;123495;138992;34236;20502;7970;19243;66975;14053;88042;195067;42864;9559;36643;18891;31159;18252
31.12.2020;21-Jährige;127626;144673;36325;19693;8605;20421;69181;13361;89017;199237;43578;9905;35975;18406;31537;17890
31.12.2020;22-Jährige;131726;151836;38776;18793;9083;22210;72096;12923;91119;205812;44939;10008;34965;17743;31283;17671
31.12.2020;23-Jährige;138172;158745;42979;18029;9340;24689;77226;13148;94759;216929;47422;10754;35391;18029;32089;17810
31.12.2020;24-Jährige;138106;159091;45636;17337;9443;25599;76179;12471;93323;217257;46960;10954;34577;17027;31778;16886
31.12.2020;25-Jährige;137107;158616;47928;16022;9301;26069;75466;11438;91480;213927;46007;10758;32481;15913;30780;15727
31.12.2020;26-Jährige;139028;161593;50578;15583;9467;27755;76892;10745;92396;218560;47099;11062;31686;15266;31245;14662
31.12.2020;27-Jährige;143439;169100;53638;15472;9662;28965;78566;11040;94446;225351;48956;11381;32107;15384;31838;15119
31.12.2020;28-Jährige;144783;172189;55704;16706;9700;29537;79436;12068;94389;227598;49523;11818;33044;16288;32106;15880
31.12.2020;29-Jährige;148489;175725;59251;19175;9888;30870;81368;13389;95788;231901;50871;11939;37675;18001;32960;17779
31.12.2020;30-Jährige;155270;184377;67783;27922;10167;32802;85711;19644;100321;240345;52641;12299;52667;25804;34891;24984
31.12.2020;31-Jährige;151659;179714;68285;29922;10024;32037;84763;20704;98341;233163;51621;12075;54434;26627;34061;25505
31.12.2020;32-Jährige;154297;183404;68750;31591;10127;32387;85373;21615;100863;236917;52934;12333;55833;27861;35187;27387
31.12.2020;33-Jährige;148720;177875;66993;32510;9647;30896;82937;22058;98767;231361;51633;12112;56709;27839;34582;27715
31.12.2020;34-Jährige;147580;176299;64580;32069;9390;29927;81683;21293;96858;226871;50830;11922;54279;27046;33789;26896
31.12.2020;35-Jährige;142559;169376;62522;32839;8993;28957;78803;21130;93277;218713;48781;11373;54503;26802;32717;26752
31.12.2020;36-Jährige;141802;168957;60114;32360;8708;28474;79690;20740;92210;217275;48904;11267;53273;26801;32791;26855
31.12.2020;37-Jährige;140598;169920;58366;32833;8917;27938;79030;20867;93150;217665;49023;11384;53649;26977;33358;27000
31.12.2020;38-Jährige;143820;173703;57947;33357;9050;27884;81529;21098;94761;222607;50229;11674;54110;26729;34638;27682
31.12.2020;39-Jährige;142720;172817;56529;33014;8619;27896;81228;20433;94886;220489;50567;11509;52490;26496;34545;26827
31.12.2020;40-Jährige;143674;171568;55021;34140;8477;27659;81912;20888;95574;221752;49471;11584;53738;27036;35190;27504
31.12.2020;41-Jährige;135286;164430;50989;32752;8063;25840;78620;20433;91309;209848;47570;11019;51485;25841;33392;26310
31.12.2020;42-Jährige;132103;161792;48815;32715;8021;25274;77700;20062;90929;207331;46948;10626;51584;25683;33550;25463
31.12.2020;43-Jährige;131171;160787;47444;31580;7857;24656;76661;19471;90328;207634;46608;10789;50254;24730;33299;25063
31.12.2020;44-Jährige;131660;159257;45166;28805;7876;24506;76726;17119;90808;208336;45945;10317;44789;22150;33635;22490
31.12.2020;45-Jährige;129455;156440;43168;27304;7822;23341;74782;16213;88630;203262;45202;10142;42730;21162;32830;21565
31.12.2020;46-Jährige;132255;158581;42112;26709;7645;23258;76096;15869;91311;205988;45648;10301;42165;21713;32836;22306
31.12.2020;47-Jährige;131444;157930;40770;27182;7791;22755;76183;16297;93029;208303;46512;10362;42595;22596;33860;23090
31.12.2020;48-Jährige;141646;169865;42373;30089;8200;23549;81298;17789;101561;224596;50537;11447;46549;25924;36856;25936
31.12.2020;49-Jährige;151947;183178;46445;35186;8724;25001;87479;20549;111408;245175;55249;12657;54177;30668;41197;29065
31.12.2020;50-Jährige;157787;189700;47029;35726;9076;25511;91298;21077;116551;255587;57805;13090;54067;30911;42940;29690
31.12.2020;51-Jährige;168679;204517;48875;37138;9686;26485;97470;21807;126349;279492;62543;14579;54448;31912;47626;30012
31.12.2020;52-Jährige;175829;212675;51212;39270;10257;28350;101951;23268;132408;292185;66025;15610;55288;32775;50470;30478
31.12.2020;53-Jährige;179149;217245;51341;41333;10316;28430;103405;24330;136224;298179;67705;16150;57087;34170;52319;31503
31.12.2020;54-Jährige;182455;218293;53368;44287;10564;28545;105015;26286;138312;304654;70184;16800;60305;35528;52529;33699
31.12.2020;55-Jährige;181134;216003;54751;46075;10599;27567;104978;27772;136639;302344;70192;17142;62659;37198;51557;34747
31.12.2020;56-Jährige;183319;218831;55538;47799;10453;27787;105385;29175;137453;305439;71557;17555;65109;38650;51954;36568
31.12.2020;57-Jährige;180338;214981;55060;49141;10175;26519;103041;30309;134903;298750;71303;17586;65831;39935;50413;37322
31.12.2020;58-Jährige;173988;207614;52204;48593;10009;24553;98640;30203;129954;285583;69329;17368;64529;39380;47814;36882
31.12.2020;59-Jährige;169971;203562;49336;47837;9446;23448;95573;30427;128273;278983;68746;17557;64390;39185;46509;37896
31.12.2020;60-Jährige;164309;194468;47004;45708;9157;22667;92069;29652;122098;271863;66206;16915;61707;37934;44203;35975
31.12.2020;61-Jährige;156842;187207;44852;44447;8955;21440;88715;28865;118080;263183;63727;17032;61068;36941;42743;35924
31.12.2020;62-Jährige;148439;177076;40957;40703;8531;20302;83567;27154;110813;248486;60151;16248;56262;34602;40081;33295
31.12.2020;63-Jährige;143169;170534;38997;39479;8462;19229;81123;26331;108383;241358;59152;15588;55786;33949;38857;33045
31.12.2020;64-Jährige;138575;163146;38113;39002;7978;18200;77706;26394;103498;230961;56683;14921;56518;34278;36602;33497
31.12.2020;65-Jährige;130515;153098;37395;38870;7723;17095;73903;26587;99205;220286;54282;14080;58266;34993;35486;33525
31.12.2020;66-Jährige;125191;148260;36590;38108;7438;16500;71872;26341;96541;214192;52848;14168;57476;33929;35119;32879
31.12.2020;67-Jährige;119513;141639;35589;37190;7141;15664;67864;25692;92742;202377;51153;13769;57379;33953;33343;32547
31.12.2020;68-Jährige;118531;141535;34866;36047;7064;15792;68184;24676;92855;198563;50456;13359;58003;33332;33030;31995
31.12.2020;69-Jährige;114210;135817;35150;34760;7053;15392;66441;23673;90948;190392;48909;12765;58811;31730;32768;31681
31.12.2020;70-Jährige;113886;136388;36311;32460;7007;15808;67678;21785;89981;188856;49082;12870;56040;30880;32879;29859
31.12.2020;71-Jährige;110970;132105;33715;27253;6984;15698;66643;18660;88231;186609;46884;12999;48610;27216;32419;26251
31.12.2020;72-Jährige;101277;124447;30630;23317;6440;15171;62012;15932;80989;168688;39912;11001;38742;22701;31325;22424
31.12.2020;73-Jährige;93270;120466;28516;21948;6133;14415;57523;14589;72831;153681;35104;8931;38282;22022;28793;21184
31.12.2020;74-Jährige;80408;104622;21931;14670;5900;13133;48490;9620;67032;138946;30820;7104;28403;17458;26654;17166
31.12.2020;75-Jährige;68157;83363;24325;17163;4614;11637;39741;10177;52150;115196;25551;6449;33043;17569;21608;16009
31.12.2020;76-Jährige;87529;106677;31525;25330;5665;14420;52362;14984;68832;147124;33032;8616;47454;24188;28309;22950
31.12.2020;77-Jährige;87236;104910;33071;26743;5867;14385;51095;16032;69879;145033;32351;8249;46250;24563;28821;22573
31.12.2020;78-Jährige;84659;100096;30575;25478;5749;13662;47755;15164;66448;138131;30909;7949;42151;23788;27087;20744
31.12.2020;79-Jährige;99761;119051;34497;30669;6316;15321;56059;18834;78788;161071;37642;10025;50869;28184;31938;25851
31.12.2020;80-Jährige;101465;122919;31884;29793;6371;15384;58140;18334;79569;168364;39557;10043;50632;27790;31281;26933
31.12.2020;81-Jährige;96990;117332;28919;28001;6009;14170;54864;17892;75253;160008;37437;9988;47715;25909;29819;25146
31.12.2020;82-Jährige;86633;101410;25900;24501;5572;12868;48233;15914;68684;144558;33395;8729;41276;22148;26723;20914
31.12.2020;83-Jährige;76392;87825;22976;21479;4831;11524;42457;13634;59798;129066;29663;8358;35874;19409;23302;17876
31.12.2020;84-Jährige;69118;78089;20741;19693;4429;10430;38564;12427;53062;116198;26927;7702;32871;17527;20598;16293
31.12.2020;85-Jährige;61271;68325;18463;17582;3805;9346;33718;11112;47106;103642;23727;6465;29887;15749;18012;14360
31.12.2020;86-Jährige;50744;57834;15817;14568;3264;7518;28466;9445;39324;88677;20046;5090;25318;13289;14850;12145
31.12.2020;87-Jährige;38312;43512;10243;10105;2244;5301;20549;6791;27702;62723;14619;3985;17717;9317;9953;8377
31.12.2020;88-Jährige;33330;38699;8576;8811;1938;4580;18106;6091;24439;55507;12764;3583;15081;8137;8488;7415
31.12.2020;89-Jährige;29520;33392;7694;7667;1749;4168;15998;5061;22048;49406;11429;3179;13748;7079;7715;6428
