SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,113,New York,Warren County,2,17,1655,741,914,723,897,4,4,4,0,2,6,0,0,8,7,731,904,6,5,9,4,3,7,0,1,729,897,713,883,2,2,4,0,2,5,0,0,8,7,721,890,4,3,9,4,3,6,0,1,12,17,10,14,2,2,0,0,0,1,0,0,0,0,10,14,2,2,0,0,0,1,0,0
050,36,113,New York,Warren County,2,18,1602,581,1021,563,1003,3,6,2,0,5,6,1,1,7,5,569,1008,5,7,7,3,6,7,2,1,573,1009,555,992,3,6,2,0,5,6,1,1,7,4,561,996,5,6,7,3,6,7,2,1,8,12,8,11,0,0,0,0,0,0,0,0,0,1,8,12,0,1,0,0,0,0,0,0
050,36,113,New York,Warren County,3,0,65618,32454,33164,30854,31748,566,416,118,102,272,339,12,9,632,550,31428,32250,876,686,309,273,437,480,51,38,31501,32221,30138,30989,508,364,72,61,257,331,6,4,520,472,30610,31419,750,584,227,207,409,461,36,31,953,943,716,759,58,52,46,41,15,8,6,5,112,78,818,831,126,102,82,66,28,19,15,7
050,36,113,New York,Warren County,3,1,2800,1418,1382,1291,1287,29,20,14,9,15,9,0,0,69,57,1356,1341,66,52,26,20,36,26,5,0,1359,1325,1256,1248,22,14,1,3,15,9,0,0,65,51,1318,1296,56,41,13,13,36,26,3,0,59,57,35,39,7,6,13,6,0,0,0,0,4,6,38,45,10,11,13,7,0,0,2,0
050,36,113,New York,Warren County,3,2,3154,1616,1538,1485,1437,28,28,14,3,13,11,2,0,74,59,1553,1494,70,61,28,14,34,30,7,0,1527,1470,1428,1383,22,20,3,2,10,11,1,0,63,54,1485,1436,57,49,15,12,29,28,6,0,89,68,57,54,6,8,11,1,3,0,1,0,11,5,68,58,13,12,13,2,5,2,1,0
050,36,113,New York,Warren County,3,3,3531,1835,1696,1688,1564,39,29,1,7,21,20,1,0,85,76,1766,1635,84,71,16,22,47,45,7,3,1743,1616,1616,1500,34,26,0,3,18,19,1,0,74,68,1684,1564,72,62,14,16,42,41,5,3,92,80,72,64,5,3,1,4,3,1,0,0,11,8,82,71,12,9,2,6,5,4,2,0
050,36,113,New York,Warren County,3,4,3403,1809,1594,1656,1466,35,37,7,5,21,26,2,2,88,58,1737,1520,87,68,29,17,44,44,4,4,1711,1517,1597,1408,31,32,3,2,20,25,0,0,60,50,1653,1455,64,60,16,11,40,40,1,2,98,77,59,58,4,5,4,3,1,1,2,2,28,8,84,65,23,8,13,6,4,4,3,2
050,36,113,New York,Warren County,3,5,3291,1689,1602,1529,1490,40,41,9,4,20,19,0,1,91,47,1613,1533,90,68,39,15,36,30,6,3,1603,1535,1484,1437,39,36,8,3,17,18,0,0,55,41,1535,1475,68,58,22,13,31,28,4,2,86,67,45,53,1,5,1,1,3,1,0,1,36,6,78,58,22,10,17,2,5,2,2,1
050,36,113,New York,Warren County,3,6,3729,1893,1836,1754,1725,61,41,5,11,24,14,0,0,49,45,1798,1768,87,63,18,24,38,24,3,2,1833,1768,1709,1675,53,40,3,1,23,14,0,0,45,38,1749,1711,75,56,16,13,37,24,3,2,60,68,45,50,8,1,2,10,1,0,0,0,4,7,49,57,12,7,2,11,1,0,0,0
050,36,113,New York,Warren County,3,7,3996,2059,1937,1947,1847,59,37,2,4,13,19,1,1,37,29,1982,1873,74,50,13,13,24,26,3,4,1982,1870,1884,1787,51,32,2,4,11,19,1,1,33,27,1915,1811,64,45,12,12,21,26,3,3,77,67,63,60,8,5,0,0,2,0,0,0,4,2,67,62,10,5,1,1,3,0,0,1
050,36,113,New York,Warren County,3,8,3929,1946,1983,1841,1883,51,25,8,6,25,44,4,1,17,24,1858,1906,57,37,13,13,31,49,4,3,1849,1919,1760,1828,47,22,2,3,25,44,1,0,14,22,1774,1849,53,33,6,9,29,49,1,2,97,64,81,55,4,3,6,3,0,0,3,1,3,2,84,57,4,4,7,4,2,0,3,1
050,36,113,New York,Warren County,3,9,3510,1782,1728,1690,1647,55,29,3,10,23,28,0,0,11,14,1698,1659,62,37,7,15,24,32,2,0,1734,1667,1645,1597,55,25,2,6,23,28,0,0,9,11,1651,1606,60,32,6,10,24,31,2,0,48,61,45,50,0,4,1,4,0,0,0,0,2,3,47,53,2,5,1,5,0,1,0,0
050,36,113,New York,Warren County,3,10,3509,1741,1768,1664,1699,32,24,6,6,22,26,0,0,17,13,1676,1709,36,30,16,10,29,30,1,2,1694,1723,1621,1659,30,21,6,5,22,25,0,0,15,13,1632,1669,33,27,15,9,29,29,0,2,47,45,43,40,2,3,0,1,0,1,0,0,2,0,44,40,3,3,1,1,0,1,1,0
050,36,113,New York,Warren County,3,11,4552,2217,2335,2157,2272,30,21,7,2,12,19,0,1,11,20,2167,2291,34,27,12,12,13,22,2,3,2161,2272,2110,2216,25,20,5,1,11,18,0,1,10,16,2119,2232,29,24,9,9,12,20,2,3,56,63,47,56,5,1,2,1,1,1,0,0,1,4,48,59,5,3,3,3,1,2,0,0
050,36,113,New York,Warren County,3,12,5332,2548,2784,2482,2691,26,29,9,9,17,25,0,1,14,29,2494,2717,30,40,16,25,21,26,1,5,2502,2718,2443,2641,23,26,7,9,17,25,0,1,12,16,2453,2655,27,30,13,19,21,26,0,4,46,66,39,50,3,3,2,0,0,0,0,0,2,13,41,62,3,10,3,6,0,0,1,1
050,36,113,New York,Warren County,3,13,5476,2644,2832,2582,2760,25,17,11,6,7,20,0,1,19,28,2595,2782,33,27,23,23,9,27,4,2,2616,2776,2560,2716,23,16,11,6,7,19,0,0,15,19,2570,2729,29,21,20,18,8,26,4,1,28,56,22,44,2,1,0,0,0,1,0,1,4,9,25,53,4,6,3,5,1,1,0,1
050,36,113,New York,Warren County,3,14,5016,2487,2529,2433,2458,23,22,4,13,12,23,1,0,14,13,2446,2468,25,26,12,20,17,26,1,2,2465,2499,2412,2434,23,21,4,10,11,22,1,0,14,12,2425,2443,25,24,12,17,16,25,1,2,22,30,21,24,0,1,0,3,1,1,0,0,0,1,21,25,0,2,0,3,1,1,0,0
050,36,113,New York,Warren County,3,15,4422,2162,2260,2114,2223,16,5,5,3,13,10,0,0,14,19,2126,2238,20,11,14,15,16,15,0,1,2148,2234,2102,2201,15,4,4,2,13,10,0,0,14,17,2114,2214,19,8,13,14,16,15,0,1,14,26,12,22,1,1,1,1,0,0,0,0,0,2,12,24,1,3,1,1,0,0,0,0
050,36,113,New York,Warren County,3,16,2735,1272,1463,1241,1435,9,3,7,4,7,13,0,0,8,8,1249,1442,11,5,12,9,8,13,0,2,1260,1449,1231,1424,9,3,5,1,7,13,0,0,8,8,1239,1431,11,5,10,6,8,13,0,2,12,14,10,11,0,0,2,3,0,0,0,0,0,0,10,11,0,0,2,3,0,0,0,0
050,36,113,New York,Warren County,3,17,1671,756,915,738,902,5,3,3,0,1,6,0,0,9,4,747,905,6,6,9,2,3,7,0,1,744,897,728,887,3,2,3,0,1,5,0,0,9,3,737,889,4,4,9,2,3,6,0,1,12,18,10,15,2,1,0,0,0,1,0,0,0,1,10,16,2,2,0,0,0,1,0,0
050,36,113,New York,Warren County,3,18,1562,580,982,562,962,3,5,3,0,6,7,1,1,5,7,567,969,4,7,6,4,7,8,1,1,570,966,552,948,3,4,3,0,6,7,1,1,5,6,557,954,4,5,6,4,7,8,1,1,10,16,10,14,0,1,0,0,0,0,0,0,0,1,10,15,0,2,0,0,0,0,0,0
050,36,115,New York,Washington County,1,0,61302,31900,29402,29283,28480,1894,219,127,91,157,185,14,11,425,416,29675,28855,2090,413,279,237,265,285,30,40,30664,28846,28443,28022,1613,197,88,61,145,183,7,10,368,373,28784,28364,1781,364,212,193,246,275,19,35,1236,556,840,458,281,22,39,30,12,2,7,1,57,43,891,491,309,49,67,44,19,10,11,5
050,36,115,New York,Washington County,1,1,2784,1394,1390,1301,1318,20,8,3,5,6,5,0,0,64,54,1362,1369,54,38,19,16,27,21,1,1,1332,1338,1255,1274,18,8,0,0,5,5,0,0,54,51,1308,1323,47,36,10,10,23,20,1,1,62,52,46,44,2,0,3,5,1,0,0,0,10,3,54,46,7,2,9,6,4,1,0,0
050,36,115,New York,Washington County,1,2,3137,1637,1500,1537,1410,17,19,10,11,11,10,0,1,62,49,1597,1456,50,49,22,20,28,21,2,4,1568,1436,1485,1362,11,18,4,3,9,10,0,1,59,42,1542,1401,42,43,16,10,25,21,2,4,69,64,52,48,6,1,6,8,2,0,0,0,3,7,55,55,8,6,6,10,3,0,0,0
050,36,115,New York,Washington County,1,3,3402,1747,1655,1663,1586,17,17,8,0,7,10,2,1,50,41,1710,1624,43,40,21,11,20,20,3,2,1679,1596,1613,1533,13,15,5,0,5,10,1,1,42,37,1652,1567,34,36,16,9,17,20,2,2,68,59,50,53,4,2,3,0,2,0,1,0,8,4,58,57,9,4,5,2,3,0,1,0
050,36,115,New York,Washington County,1,4,3399,1910,1489,1634,1417,215,18,6,1,23,10,1,0,31,43,1663,1458,230,40,12,12,34,21,5,2,1795,1443,1567,1376,175,17,3,1,21,10,1,0,28,39,1594,1414,190,37,9,11,30,20,3,1,115,46,67,41,40,1,3,0,2,0,0,0,3,4,69,44,40,3,3,1,4,1,2,1
050,36,115,New York,Washington County,1,5,3365,1953,1412,1541,1357,360,15,7,3,17,9,0,0,28,28,1564,1381,377,28,16,12,24,18,2,3,1807,1379,1464,1332,295,14,6,0,16,8,0,0,26,25,1485,1355,311,24,14,8,23,16,2,3,146,33,77,25,65,1,1,3,1,1,0,0,2,3,79,26,66,4,2,4,1,2,0,0
050,36,115,New York,Washington County,1,6,3703,2039,1664,1739,1585,253,22,4,3,17,15,0,2,26,37,1763,1617,263,41,12,14,24,23,3,6,1932,1632,1671,1559,220,21,3,3,15,15,0,2,23,32,1692,1587,229,36,9,13,22,23,3,5,107,32,68,26,33,1,1,0,2,0,0,0,3,5,71,30,34,5,3,1,2,0,0,1
050,36,115,New York,Washington County,1,7,3767,2017,1750,1756,1690,208,16,11,5,12,18,0,2,30,19,1784,1707,221,24,23,13,19,23,1,4,1904,1701,1684,1649,179,14,7,3,12,18,0,2,22,15,1704,1664,189,20,14,10,19,21,0,3,113,49,72,41,29,2,4,2,0,0,0,0,8,4,80,43,32,4,9,3,0,2,1,1
050,36,115,New York,Washington County,1,8,3695,1981,1714,1730,1637,200,20,6,10,13,22,2,1,30,24,1757,1657,213,30,21,21,19,28,2,2,1851,1669,1643,1601,172,19,4,5,13,22,2,1,17,21,1658,1620,177,27,12,14,19,27,2,2,130,45,87,36,28,1,2,5,0,0,0,0,13,3,99,37,36,3,9,7,0,1,0,0
050,36,115,New York,Washington County,1,9,3726,2072,1654,1830,1618,204,9,10,10,7,2,3,0,18,15,1844,1633,212,14,20,16,11,5,4,1,1939,1620,1738,1594,175,5,3,9,6,2,1,0,16,10,1751,1604,182,7,11,14,10,4,2,1,133,34,92,24,29,4,7,1,1,0,2,0,2,5,93,29,30,7,9,2,1,1,2,0
050,36,115,New York,Washington County,1,10,3844,2092,1752,1903,1699,158,14,12,5,8,17,1,1,10,16,1913,1713,161,17,20,14,8,21,1,3,1977,1719,1817,1675,138,11,8,2,7,16,0,0,7,15,1824,1688,141,14,13,10,7,20,0,2,115,33,86,24,20,3,4,3,1,1,1,1,3,1,89,25,20,3,7,4,1,1,1,1
050,36,115,New York,Washington County,1,11,4569,2374,2195,2228,2133,115,16,12,7,7,15,1,1,11,23,2237,2149,121,28,16,20,9,18,2,6,2313,2160,2184,2102,101,14,11,6,7,15,0,1,10,22,2193,2118,106,25,15,19,9,18,0,5,61,35,44,31,14,2,1,1,0,0,1,0,1,1,44,31,15,3,1,1,0,0,2,1
050,36,115,New York,Washington County,1,12,4885,2440,2445,2353,2408,57,4,8,7,11,13,0,0,11,13,2364,2420,61,8,14,12,12,17,0,1,2400,2425,2318,2392,55,2,5,6,11,13,0,0,11,12,2329,2403,59,6,11,11,12,16,0,1,40,20,35,16,2,2,3,1,0,0,0,0,0,1,35,17,2,2,3,1,0,1,0,0
050,36,115,New York,Washington County,1,13,4773,2410,2363,2346,2320,27,11,12,9,6,12,4,0,15,11,2359,2330,30,15,23,16,9,13,4,0,2381,2348,2326,2306,20,11,12,9,6,12,2,0,15,10,2339,2315,23,15,23,15,9,13,2,0,29,15,20,14,7,0,0,0,0,0,2,0,0,1,20,15,7,0,0,1,0,0,2,0
050,36,115,New York,Washington County,1,14,4075,2070,2005,2028,1965,26,16,4,5,4,10,0,1,8,8,2036,1973,29,17,8,8,5,13,0,2,2051,1997,2012,1958,24,16,3,4,4,10,0,1,8,8,2020,1966,27,17,7,7,5,13,0,2,19,8,16,7,2,0,1,1,0,0,0,0,0,0,16,7,2,0,1,1,0,0,0,0
050,36,115,New York,Washington County,1,15,3283,1618,1665,1588,1634,8,8,9,5,4,7,0,0,9,11,1597,1645,10,10,15,13,5,8,0,1,1605,1650,1576,1619,8,8,9,5,4,7,0,0,8,11,1584,1630,9,10,15,13,5,8,0,1,13,15,12,15,0,0,0,0,0,0,0,0,1,0,13,15,1,0,0,0,0,0,0,0
050,36,115,New York,Washington County,1,16,2240,1063,1177,1049,1158,2,1,2,3,1,4,0,1,9,10,1056,1167,5,6,7,8,4,5,0,1,1059,1171,1045,1154,2,0,2,3,1,4,0,1,9,9,1052,1162,5,4,7,8,4,5,0,1,4,6,4,4,0,1,0,0,0,0,0,0,0,1,4,5,0,2,0,0,0,0,0,0
050,36,115,New York,Washington County,1,17,1330,621,709,608,696,4,4,1,0,2,2,0,0,6,7,614,702,6,5,3,3,4,5,0,1,614,702,601,690,4,3,1,0,2,2,0,0,6,7,607,696,6,4,3,3,4,5,0,1,7,7,7,6,0,1,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0
050,36,115,New York,Washington County,1,18,1325,462,863,449,849,3,1,2,2,1,4,0,0,7,7,455,854,4,3,7,8,3,5,0,0,457,860,444,846,3,1,2,2,1,4,0,0,7,7,450,851,4,3,7,8,3,5,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
050,36,115,New York,Washington County,2,0,61143,31841,29302,29217,28375,1895,223,129,91,159,180,14,11,427,422,29591,28744,2094,423,265,230,285,310,42,33,30599,28744,28373,27920,1614,199,90,58,146,178,7,10,369,379,28694,28251,1782,375,206,178,262,301,31,29,1242,558,844,455,281,24,39,33,13,2,7,1,58,43,897,493,312,48,59,52,23,9,11,4
050,36,115,New York,Washington County,2,1,2789,1394,1395,1301,1323,21,8,3,5,6,4,0,0,63,55,1360,1372,52,37,19,15,25,24,1,3,1330,1344,1255,1280,19,8,0,0,5,4,0,0,51,52,1304,1327,43,35,11,10,22,23,1,2,64,51,46,43,2,0,3,5,1,0,0,0,12,3,56,45,9,2,8,5,3,1,0,1
050,36,115,New York,Washington County,2,2,3123,1624,1499,1523,1407,19,19,9,12,10,11,0,1,63,49,1580,1452,54,48,18,24,32,23,3,1,1556,1433,1472,1358,12,18,4,3,8,11,0,1,60,42,1526,1396,45,41,13,14,29,23,3,1,68,66,51,49,7,1,5,9,2,0,0,0,3,7,54,56,9,7,5,10,3,0,0,0
050,36,115,New York,Washington County,2,3,3375,1744,1631,1655,1562,17,17,9,0,9,10,2,1,52,41,1703,1598,45,42,18,11,27,22,4,2,1675,1571,1605,1508,13,15,5,0,6,10,1,1,45,37,1646,1541,38,38,13,8,22,22,2,2,69,60,50,54,4,2,4,0,3,0,1,0,7,4,57,57,7,4,5,3,5,0,2,0
050,36,115,New York,Washington County,2,4,3375,1897,1478,1623,1405,214,18,6,1,22,11,1,0,31,43,1648,1445,227,41,13,11,34,24,6,1,1783,1433,1556,1365,175,17,3,1,20,11,1,0,28,39,1579,1401,187,38,10,9,31,24,4,1,114,45,67,40,39,1,3,0,2,0,0,0,3,4,69,44,40,3,3,2,3,0,2,0
050,36,115,New York,Washington County,2,5,3336,1938,1398,1525,1340,359,16,8,4,20,9,0,0,26,29,1550,1367,371,29,15,12,27,19,1,1,1794,1364,1450,1315,294,15,7,0,19,8,0,0,24,26,1473,1339,305,28,13,6,26,17,1,1,144,34,75,25,65,1,1,4,1,1,0,0,2,3,77,28,66,1,2,6,1,2,0,0
050,36,115,New York,Washington County,2,6,3695,2035,1660,1733,1579,254,22,4,3,17,15,0,2,27,39,1755,1612,267,42,11,17,26,29,4,3,1927,1628,1666,1553,219,21,3,3,15,15,0,2,24,34,1686,1582,229,38,9,15,23,26,4,2,108,32,67,26,35,1,1,0,2,0,0,0,3,5,69,30,38,4,2,2,3,3,0,1
050,36,115,New York,Washington County,2,7,3778,2021,1757,1762,1699,206,16,11,5,11,16,0,2,31,19,1788,1715,220,23,21,12,22,23,3,3,1907,1708,1688,1658,177,14,7,3,11,16,0,2,24,15,1707,1671,187,20,14,9,22,21,3,2,114,49,74,41,29,2,4,2,0,0,0,0,7,4,81,44,33,3,7,3,0,2,0,1
050,36,115,New York,Washington County,2,8,3695,1983,1712,1731,1636,200,20,6,10,13,21,2,1,31,24,1758,1656,214,31,20,22,22,27,2,2,1851,1669,1642,1603,173,19,4,4,13,21,2,1,17,21,1656,1621,181,28,11,13,19,27,2,2,132,43,89,33,27,1,2,6,0,0,0,0,14,3,102,35,33,3,9,9,3,0,0,0
050,36,115,New York,Washington County,2,9,3711,2066,1645,1824,1607,204,10,10,10,8,3,3,0,17,15,1838,1619,211,17,19,17,12,6,5,2,1936,1610,1734,1583,176,5,3,9,7,3,1,0,15,10,1746,1590,181,10,12,13,11,6,3,2,130,35,90,24,28,5,7,1,1,0,2,0,2,5,92,29,30,7,7,4,1,0,2,0
050,36,115,New York,Washington County,2,10,3803,2070,1733,1882,1679,158,15,12,5,7,17,1,1,10,16,1892,1693,163,23,16,11,8,21,1,3,1954,1700,1795,1655,138,12,8,2,6,16,0,0,7,15,1802,1668,141,20,11,7,7,20,0,2,116,33,87,24,20,3,4,3,1,1,1,1,3,1,90,25,22,3,5,4,1,1,1,1
050,36,115,New York,Washington County,2,11,4532,2356,2176,2209,2116,116,16,12,7,7,13,1,1,11,23,2217,2136,121,23,19,17,8,20,2,3,2292,2141,2163,2086,101,13,11,6,7,13,0,1,10,22,2170,2105,106,19,17,16,8,20,1,3,64,35,46,30,15,3,1,1,0,0,1,0,1,1,47,31,15,4,2,1,0,0,1,0
050,36,115,New York,Washington County,2,12,4873,2435,2438,2349,2400,57,5,8,7,10,12,0,0,11,14,2358,2412,61,9,14,15,12,15,1,1,2395,2417,2314,2383,55,3,5,6,10,12,0,0,11,13,2323,2394,59,6,11,14,12,15,1,1,40,21,35,17,2,2,3,1,0,0,0,0,0,1,35,18,2,3,3,1,0,0,0,0
050,36,115,New York,Washington County,2,13,4774,2411,2363,2347,2321,26,12,12,8,7,11,4,0,15,11,2358,2329,32,17,22,11,9,14,5,3,2381,2347,2325,2306,20,12,12,8,7,11,2,0,15,10,2336,2313,26,16,22,11,9,14,3,3,30,16,22,15,6,0,0,0,0,0,2,0,0,1,22,16,6,1,0,0,0,0,2,0
050,36,115,New York,Washington County,2,14,4096,2081,2015,2036,1977,27,15,5,5,4,9,0,1,9,8,2044,1981,30,19,10,7,6,13,0,3,2062,2007,2020,1970,25,15,4,4,4,9,0,1,9,8,2028,1974,28,19,9,6,6,13,0,3,19,8,16,7,2,0,1,1,0,0,0,0,0,0,16,7,2,0,1,1,0,0,0,0
050,36,115,New York,Washington County,2,15,3314,1634,1680,1605,1647,8,8,9,5,4,8,0,0,8,12,1611,1657,11,12,11,10,7,13,2,0,1621,1665,1593,1632,8,8,9,5,4,8,0,0,7,12,1598,1642,11,12,11,10,7,13,1,0,13,15,12,15,0,0,0,0,0,0,0,0,1,0,13,15,0,0,0,0,0,0,1,0
050,36,115,New York,Washington County,2,16,2240,1068,1172,1054,1154,2,1,2,2,1,4,0,1,9,10,1062,1164,3,3,9,9,3,6,0,1,1063,1166,1049,1150,2,0,2,2,1,4,0,1,9,9,1057,1159,3,1,9,8,3,6,0,1,5,6,5,4,0,1,0,0,0,0,0,0,0,1,5,5,0,2,0,1,0,0,0,0
050,36,115,New York,Washington County,2,17,1332,627,705,614,692,4,4,1,0,2,2,0,0,6,7,619,698,7,6,3,3,3,5,1,0,620,698,607,686,4,3,1,0,2,2,0,0,6,7,612,692,7,5,3,3,3,5,1,0,7,7,7,6,0,1,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0
050,36,115,New York,Washington County,2,18,1302,457,845,444,831,3,1,2,2,1,4,0,0,7,7,450,838,5,1,7,6,2,6,1,1,452,843,439,829,3,1,2,2,1,4,0,0,7,7,445,836,5,1,7,6,2,6,1,1,5,2,5,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
050,36,115,New York,Washington County,3,0,60956,31857,29099,29122,28159,1992,240,130,89,164,195,14,11,435,405,29505,28520,2197,433,271,224,286,302,42,37,30572,28524,28253,27699,1698,207,90,57,151,192,8,10,372,359,28584,28018,1866,373,205,179,264,291,31,31,1285,575,869,460,294,33,40,32,13,3,6,1,63,46,921,502,331,60,66,45,22,11,11,6
050,36,115,New York,Washington County,3,1,2695,1375,1320,1294,1257,22,12,2,3,7,5,0,0,50,43,1340,1296,48,35,12,12,21,19,4,1,1314,1273,1249,1216,19,12,0,0,6,5,0,0,40,40,1287,1252,40,32,6,9,19,19,2,1,61,47,45,41,3,0,2,3,1,0,0,0,10,3,53,44,8,3,6,3,2,0,2,0
050,36,115,New York,Washington County,3,2,3090,1595,1495,1482,1403,26,16,9,13,10,9,0,1,68,53,1541,1451,63,44,25,25,32,26,3,4,1520,1423,1427,1351,19,14,4,3,9,9,0,1,61,45,1482,1394,51,37,17,14,29,23,3,2,75,72,55,52,7,2,5,10,1,0,0,0,7,8,59,57,12,7,8,11,3,3,0,2
050,36,115,New York,Washington County,3,3,3327,1745,1582,1650,1503,20,21,10,1,12,11,0,1,53,45,1699,1546,47,42,19,14,30,25,4,2,1676,1529,1602,1458,14,18,5,0,8,11,0,1,47,41,1646,1497,37,37,13,11,25,24,3,2,69,53,48,45,6,3,5,1,4,0,0,0,6,4,53,49,10,5,6,3,5,1,1,0
050,36,115,New York,Washington County,3,4,3352,1902,1450,1630,1377,213,18,6,1,16,12,3,0,34,42,1659,1414,230,41,12,10,30,25,6,3,1786,1407,1560,1341,177,16,3,1,15,12,3,0,28,37,1584,1373,191,38,6,8,28,23,5,2,116,43,70,36,36,2,3,0,1,0,0,0,6,5,75,41,39,3,6,2,2,2,1,1
050,36,115,New York,Washington County,3,5,3292,1941,1351,1514,1298,370,17,6,3,23,10,0,0,28,23,1541,1319,384,28,16,8,28,17,2,2,1786,1308,1431,1264,302,15,5,0,21,9,0,0,27,20,1457,1282,316,25,14,5,26,15,2,1,155,43,83,34,68,2,1,3,2,1,0,0,1,3,84,37,68,3,2,3,2,2,0,1
050,36,115,New York,Washington County,3,6,3692,2054,1638,1718,1560,282,25,5,3,15,18,0,2,34,30,1747,1589,299,40,17,11,25,26,2,4,1945,1603,1656,1533,243,22,4,2,13,18,0,2,29,26,1681,1558,256,33,14,9,22,26,2,4,109,35,62,27,39,3,1,1,2,0,0,0,5,4,66,31,43,7,3,2,3,0,0,0
050,36,115,New York,Washington County,3,7,3822,2018,1804,1749,1743,209,13,16,6,14,17,0,0,30,25,1777,1764,224,24,24,16,22,21,1,4,1906,1752,1672,1701,183,10,11,4,14,17,0,0,26,20,1696,1718,195,19,18,11,22,21,1,3,112,52,77,42,26,3,5,2,0,0,0,0,4,5,81,46,29,5,6,5,0,0,0,1
050,36,115,New York,Washington County,3,8,3785,2037,1748,1776,1673,204,22,5,8,15,19,2,3,35,23,1808,1694,219,33,20,16,22,24,4,5,1902,1706,1686,1641,176,20,4,3,15,19,2,3,19,20,1705,1659,183,29,10,10,20,24,3,5,135,42,90,32,28,2,1,5,0,0,0,0,16,3,103,35,36,4,10,6,2,0,1,0
050,36,115,New York,Washington County,3,9,3740,2076,1664,1821,1616,220,15,8,11,10,6,3,0,14,16,1833,1631,227,24,14,17,13,8,3,0,1944,1622,1729,1585,192,11,2,9,9,6,1,0,11,11,1738,1595,196,18,8,13,12,7,1,0,132,42,92,31,28,4,6,2,1,0,2,0,3,5,95,36,31,6,6,4,1,1,2,0
050,36,115,New York,Washington County,3,10,3669,2008,1661,1816,1612,162,13,13,4,8,15,1,1,8,16,1823,1623,165,21,18,9,9,19,1,5,1888,1628,1729,1589,140,9,7,2,7,14,0,0,5,14,1733,1598,141,16,11,6,8,18,0,4,120,33,87,23,22,4,6,2,1,1,1,1,3,2,90,25,24,5,7,3,1,1,1,1
050,36,115,New York,Washington County,3,11,4362,2277,2085,2136,2031,114,16,11,5,4,13,1,0,11,20,2145,2050,118,23,16,14,6,16,3,2,2208,2056,2085,2005,98,14,10,5,4,13,0,0,11,19,2094,2023,102,20,15,14,6,16,2,2,69,29,51,26,16,2,1,0,0,0,1,0,0,1,51,27,16,3,1,0,0,0,1,0
050,36,115,New York,Washington County,3,12,4799,2402,2397,2302,2350,73,9,6,9,8,13,0,1,13,15,2312,2362,78,15,12,18,13,15,0,2,2355,2375,2263,2332,68,7,4,7,8,13,0,1,12,15,2272,2344,73,13,10,16,12,15,0,2,47,22,39,18,5,2,2,2,0,0,0,0,1,0,40,18,5,2,2,2,1,0,0,0
050,36,115,New York,Washington County,3,13,4763,2394,2369,2322,2326,31,10,11,7,9,16,4,0,17,10,2331,2333,38,15,22,12,12,19,8,0,2358,2350,2297,2310,23,9,10,7,9,15,2,0,17,9,2306,2316,30,13,21,12,12,18,6,0,36,19,25,16,8,1,1,0,0,1,2,0,0,1,25,17,8,2,1,0,0,1,2,0
050,36,115,New York,Washington County,3,14,4202,2131,2071,2083,2035,27,15,7,5,4,6,0,1,10,9,2093,2042,29,18,12,10,7,8,0,2,2112,2059,2067,2026,25,14,6,4,4,6,0,1,10,8,2077,2032,27,16,11,9,7,8,0,2,19,12,16,9,2,1,1,1,0,0,0,0,0,1,16,10,2,2,1,1,0,0,0,0
050,36,115,New York,Washington County,3,15,3438,1704,1734,1674,1695,10,11,9,5,5,11,0,0,6,12,1678,1705,14,16,12,12,6,16,0,0,1693,1720,1663,1681,10,11,9,5,5,11,0,0,6,12,1667,1691,14,16,12,12,6,16,0,0,11,14,11,14,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0
