SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,ESTBASE2020_CIV,POPEST2020_CIV,POPEST2021_CIV
040,2,3,18,Indiana,1,3,43464,43227,43016
040,2,3,18,Indiana,1,4,44515,44392,43530
040,2,3,18,Indiana,1,5,44778,44768,44680
040,2,3,18,Indiana,1,6,44605,44818,45060
040,2,3,18,Indiana,1,7,44585,44626,45138
040,2,3,18,Indiana,1,8,44757,44623,44796
040,2,3,18,Indiana,1,9,44750,44766,44800
040,2,3,18,Indiana,1,10,46211,45848,44947
040,2,3,18,Indiana,1,11,47298,46882,46048
040,2,3,18,Indiana,1,12,48707,48576,47129
040,2,3,18,Indiana,1,13,48542,48579,48867
040,2,3,18,Indiana,1,14,47856,47993,48841
040,2,3,18,Indiana,1,15,47485,47616,48143
040,2,3,18,Indiana,1,16,48111,48062,47866
040,2,3,18,Indiana,1,17,47343,47576,48257
040,2,3,18,Indiana,1,18,45767,45359,45748
040,2,3,18,Indiana,1,19,50530,50209,49177
040,2,3,18,Indiana,1,20,50666,51024,51178
040,2,3,18,Indiana,1,21,49065,49025,50082
040,2,3,18,Indiana,1,22,48125,48171,48921
040,2,3,18,Indiana,1,23,46044,46058,46453
040,2,3,18,Indiana,1,24,45265,45064,45110
040,2,3,18,Indiana,1,25,45109,45097,44959
040,2,3,18,Indiana,1,26,45613,45570,45285
040,2,3,18,Indiana,1,27,46129,45878,45541
040,2,3,18,Indiana,1,28,46675,46618,46006
040,2,3,18,Indiana,1,29,46038,46175,46978
040,2,3,18,Indiana,1,30,44988,45470,46379
040,2,3,18,Indiana,1,31,43861,44040,45628
040,2,3,18,Indiana,1,32,42947,43107,44338
040,2,3,18,Indiana,1,33,42455,42556,43264
040,2,3,18,Indiana,1,34,43127,42994,42794
040,2,3,18,Indiana,1,35,43023,43315,43191
040,2,3,18,Indiana,1,36,42864,42624,43334
040,2,3,18,Indiana,1,37,43815,43659,42709
040,2,3,18,Indiana,1,38,43924,44072,43870
040,2,3,18,Indiana,1,39,44066,43928,44122
040,2,3,18,Indiana,1,40,43641,43983,43951
040,2,3,18,Indiana,1,41,42387,42631,44042
040,2,3,18,Indiana,1,42,42010,41935,42669
040,2,3,18,Indiana,1,43,40507,41113,41843
040,2,3,18,Indiana,1,44,39495,39391,41106
040,2,3,18,Indiana,1,45,40069,40122,39409
040,2,3,18,Indiana,1,46,39256,39270,39925
040,2,3,18,Indiana,1,47,40565,40120,39214
040,2,3,18,Indiana,1,48,43229,42507,39875
040,2,3,18,Indiana,1,49,45836,45388,42388
040,2,3,18,Indiana,1,50,43201,43870,45190
040,2,3,18,Indiana,1,51,41648,41813,43731
040,2,3,18,Indiana,1,52,40433,40535,41628
040,2,3,18,Indiana,1,53,41126,40874,40280
040,2,3,18,Indiana,1,54,41806,41482,40580
040,2,3,18,Indiana,1,55,44046,43418,41113
040,2,3,18,Indiana,1,56,45111,44889,43036
040,2,3,18,Indiana,1,57,44318,44458,44376
040,2,3,18,Indiana,1,58,45075,44665,43890
040,2,3,18,Indiana,1,59,44922,45042,44146
040,2,3,18,Indiana,1,60,44121,44065,44367
040,2,3,18,Indiana,1,61,43373,43271,43423
040,2,3,18,Indiana,1,62,43414,43198,42561
040,2,3,18,Indiana,1,63,41707,42254,42323
040,2,3,18,Indiana,1,64,39950,39947,41372
040,2,3,18,Indiana,1,65,38805,38816,39099
040,2,3,18,Indiana,1,66,36973,37296,37987
040,2,3,18,Indiana,1,67,35302,35391,36340
040,2,3,18,Indiana,1,68,34098,33981,34483
040,2,3,18,Indiana,1,69,30930,31700,33018
040,2,3,18,Indiana,1,70,29937,29898,30720
040,2,3,18,Indiana,1,71,28898,28975,29006
040,2,3,18,Indiana,1,72,28234,27704,27961
040,2,3,18,Indiana,1,73,27929,29121,26686
040,2,3,18,Indiana,1,74,19106,19750,27925
040,2,3,18,Indiana,1,75,18963,18835,18812
040,2,3,18,Indiana,1,76,18489,18235,17969
040,2,3,18,Indiana,1,77,18236,18473,17307
040,2,3,18,Indiana,1,78,15406,15585,17423
040,2,3,18,Indiana,1,79,13708,13813,14619
040,2,3,18,Indiana,1,80,12152,12312,12866
040,2,3,18,Indiana,1,81,11398,11326,11365
040,2,3,18,Indiana,1,82,10275,10355,10367
040,2,3,18,Indiana,1,83,8825,8921,9414
040,2,3,18,Indiana,1,84,7977,7955,8068
040,2,3,18,Indiana,1,85,40508,40331,40060
040,2,3,18,Indiana,1,999,3366056,3366287,3376676
040,2,3,18,Indiana,2,0,39186,38829,37634
040,2,3,18,Indiana,2,1,39813,39658,39343
040,2,3,18,Indiana,2,2,40732,40610,40101
040,2,3,18,Indiana,2,3,40957,40814,41059
040,2,3,18,Indiana,2,4,42065,41967,41068
040,2,3,18,Indiana,2,5,42517,42480,42268
040,2,3,18,Indiana,2,6,42041,42262,42700
040,2,3,18,Indiana,2,7,42524,42414,42450
040,2,3,18,Indiana,2,8,42385,42365,42618
040,2,3,18,Indiana,2,9,42756,42635,42603
040,2,3,18,Indiana,2,10,43915,43671,42735
040,2,3,18,Indiana,2,11,45286,44839,43835
040,2,3,18,Indiana,2,12,46731,46619,45022
040,2,3,18,Indiana,2,13,46489,46505,46664
040,2,3,18,Indiana,2,14,45256,45555,46584
040,2,3,18,Indiana,2,15,44873,45046,45754
040,2,3,18,Indiana,2,16,45707,45563,45199
040,2,3,18,Indiana,2,17,44956,45171,45693
040,2,3,18,Indiana,2,18,42823,42465,42763
040,2,3,18,Indiana,2,19,48071,47805,46809
040,2,3,18,Indiana,2,20,48428,48737,48751
040,2,3,18,Indiana,2,21,48047,47984,49024
040,2,3,18,Indiana,2,22,45871,45885,46565
040,2,3,18,Indiana,2,23,44061,44135,44564
040,2,3,18,Indiana,2,24,43497,43393,43665
040,2,3,18,Indiana,2,25,43661,43559,43371
040,2,3,18,Indiana,2,26,43850,43818,43353
040,2,3,18,Indiana,2,27,44890,44512,43910
040,2,3,18,Indiana,2,28,46125,45826,44786
040,2,3,18,Indiana,2,29,46107,46177,46025
040,2,3,18,Indiana,2,30,44663,45305,46229
040,2,3,18,Indiana,2,31,43272,43479,45575
040,2,3,18,Indiana,2,32,42468,42654,43735
040,2,3,18,Indiana,2,33,42309,42325,42867
040,2,3,18,Indiana,2,34,42886,42772,42465
040,2,3,18,Indiana,2,35,42636,42958,43038
040,2,3,18,Indiana,2,36,42277,42145,43129
040,2,3,18,Indiana,2,37,43466,43273,42332
040,2,3,18,Indiana,2,38,43233,43443,43394
040,2,3,18,Indiana,2,39,43669,43459,43590
040,2,3,18,Indiana,2,40,43372,43690,43532
040,2,3,18,Indiana,2,41,41932,42249,43873
040,2,3,18,Indiana,2,42,41187,41138,42245
040,2,3,18,Indiana,2,43,40056,40581,41244
040,2,3,18,Indiana,2,44,39437,39199,40571
040,2,3,18,Indiana,2,45,39678,39803,39116
040,2,3,18,Indiana,2,46,38910,38941,39740
040,2,3,18,Indiana,2,47,40121,39703,38996
040,2,3,18,Indiana,2,48,42227,41673,39614
040,2,3,18,Indiana,2,49,44582,44154,41585
040,2,3,18,Indiana,2,50,42238,42844,44070
040,2,3,18,Indiana,2,51,40622,40845,42758
040,2,3,18,Indiana,2,52,39981,39982,40670
040,2,3,18,Indiana,2,53,41240,40892,39826
040,2,3,18,Indiana,2,54,42014,41632,40687
040,2,3,18,Indiana,2,55,44389,43784,41316
040,2,3,18,Indiana,2,56,45281,45102,43570
040,2,3,18,Indiana,2,57,45378,45325,44776
040,2,3,18,Indiana,2,58,46313,45968,45002
040,2,3,18,Indiana,2,59,46242,46385,45645
040,2,3,18,Indiana,2,60,45151,45219,45924
040,2,3,18,Indiana,2,61,45039,44865,44748
040,2,3,18,Indiana,2,62,44979,44815,44386
040,2,3,18,Indiana,2,63,43356,44004,44438
040,2,3,18,Indiana,2,64,42308,42209,43411
040,2,3,18,Indiana,2,65,41066,41198,41656
040,2,3,18,Indiana,2,66,39703,39987,40586
040,2,3,18,Indiana,2,67,38407,38450,39412
040,2,3,18,Indiana,2,68,37266,37145,37864
040,2,3,18,Indiana,2,69,34465,35267,36493
040,2,3,18,Indiana,2,70,33391,33387,34594
040,2,3,18,Indiana,2,71,32603,32652,32701
040,2,3,18,Indiana,2,72,32201,31587,31838
040,2,3,18,Indiana,2,73,31842,33297,30795
040,2,3,18,Indiana,2,74,22605,23226,32364
040,2,3,18,Indiana,2,75,22495,22450,22548
040,2,3,18,Indiana,2,76,22584,22202,21720
040,2,3,18,Indiana,2,77,22484,22799,21354
040,2,3,18,Indiana,2,78,19539,19687,21856
040,2,3,18,Indiana,2,79,17636,17804,18870
040,2,3,18,Indiana,2,80,16157,16295,16880
040,2,3,18,Indiana,2,81,15539,15334,15419
040,2,3,18,Indiana,2,82,14406,14502,14393
040,2,3,18,Indiana,2,83,12909,12964,13555
040,2,3,18,Indiana,2,84,12066,11986,11923
040,2,3,18,Indiana,2,85,78544,77963,76372
040,2,3,18,Indiana,2,999,3418440,3418296,3428206
040,2,4,19,Iowa,0,0,37075,37106,35621
040,2,4,19,Iowa,0,1,37723,37476,37358
040,2,4,19,Iowa,0,2,38957,38695,37667
040,2,4,19,Iowa,0,3,39769,39434,38849
040,2,4,19,Iowa,0,4,40618,40536,39561
040,2,4,19,Iowa,0,5,40954,40888,40613
040,2,4,19,Iowa,0,6,40607,40781,40910
040,2,4,19,Iowa,0,7,40409,40427,40884
040,2,4,19,Iowa,0,8,40037,40019,40391
040,2,4,19,Iowa,0,9,40140,40079,39981
040,2,4,19,Iowa,0,10,42316,41765,40144
040,2,4,19,Iowa,0,11,43672,43185,41819
040,2,4,19,Iowa,0,12,44818,44738,43192
040,2,4,19,Iowa,0,13,44678,44662,44815
040,2,4,19,Iowa,0,14,43377,43680,44675
040,2,4,19,Iowa,0,15,42613,42840,43862
040,2,4,19,Iowa,0,16,42887,42894,43055
040,2,4,19,Iowa,0,17,42248,42435,42979
040,2,4,19,Iowa,0,18,42719,42467,43032
040,2,4,19,Iowa,0,19,48135,47985,47482
040,2,4,19,Iowa,0,20,47661,47855,47703
040,2,4,19,Iowa,0,21,47216,47053,47726
040,2,4,19,Iowa,0,22,46095,46017,46323
040,2,4,19,Iowa,0,23,42589,42630,42852
040,2,4,19,Iowa,0,24,40880,40754,41043
040,2,4,19,Iowa,0,25,40344,40194,40027
040,2,4,19,Iowa,0,26,40470,40351,39952
040,2,4,19,Iowa,0,27,40640,40389,40077
040,2,4,19,Iowa,0,28,41030,40919,40463
040,2,4,19,Iowa,0,29,40301,40436,41016
040,2,4,19,Iowa,0,30,39602,39996,40508
040,2,4,19,Iowa,0,31,38372,38554,40175
040,2,4,19,Iowa,0,32,37742,37833,38741
040,2,4,19,Iowa,0,33,38310,38137,38125
040,2,4,19,Iowa,0,34,40009,39586,38318
040,2,4,19,Iowa,0,35,40768,40810,39861
040,2,4,19,Iowa,0,36,40763,40468,40898
040,2,4,19,Iowa,0,37,41659,41498,40484
040,2,4,19,Iowa,0,38,41893,41982,41636
040,2,4,19,Iowa,0,39,41448,41449,41980
040,2,4,19,Iowa,0,40,41125,41428,41602
040,2,4,19,Iowa,0,41,39400,39731,41498
040,2,4,19,Iowa,0,42,38216,38311,39835
040,2,4,19,Iowa,0,43,36593,37218,38381
040,2,4,19,Iowa,0,44,35440,35376,37264
040,2,4,19,Iowa,0,45,35482,35634,35375
040,2,4,19,Iowa,0,46,33819,34076,35610
040,2,4,19,Iowa,0,47,34300,34037,33976
040,2,4,19,Iowa,0,48,36750,36091,34029
040,2,4,19,Iowa,0,49,39233,38763,36074
040,2,4,19,Iowa,0,50,37939,38273,38713
040,2,4,19,Iowa,0,51,37154,37209,38226
040,2,4,19,Iowa,0,52,36143,36210,37042
040,2,4,19,Iowa,0,53,37243,36947,36114
040,2,4,19,Iowa,0,54,37905,37570,36791
040,2,4,19,Iowa,0,55,39934,39359,37316
040,2,4,19,Iowa,0,56,41347,41033,39084
040,2,4,19,Iowa,0,57,42122,41878,40752
040,2,4,19,Iowa,0,58,43596,43081,41566
040,2,4,19,Iowa,0,59,43776,43872,42768
040,2,4,19,Iowa,0,60,43256,43149,43426
040,2,4,19,Iowa,0,61,42578,42532,42814
040,2,4,19,Iowa,0,62,42278,42165,42024
040,2,4,19,Iowa,0,63,40914,41466,41582
040,2,4,19,Iowa,0,64,39992,39837,40858
040,2,4,19,Iowa,0,65,39220,39198,39250
040,2,4,19,Iowa,0,66,37609,37902,38496
040,2,4,19,Iowa,0,67,36499,36505,37272
040,2,4,19,Iowa,0,68,35789,35553,35812
040,2,4,19,Iowa,0,69,32738,33569,34787
040,2,4,19,Iowa,0,70,31177,31288,32795
040,2,4,19,Iowa,0,71,29849,30099,30540
040,2,4,19,Iowa,0,72,29533,28942,29298
040,2,4,19,Iowa,0,73,29229,30646,28236
040,2,4,19,Iowa,0,74,20324,20912,29618
040,2,4,19,Iowa,0,75,20059,20039,20189
040,2,4,19,Iowa,0,76,20134,19778,19383
040,2,4,19,Iowa,0,77,19900,20255,18973
040,2,4,19,Iowa,0,78,17260,17359,19340
040,2,4,19,Iowa,0,79,15932,15967,16537
040,2,4,19,Iowa,0,80,14816,14894,15155
040,2,4,19,Iowa,0,81,14196,14070,13938
040,2,4,19,Iowa,0,82,13081,13140,13132
040,2,4,19,Iowa,0,83,11967,11930,12293
040,2,4,19,Iowa,0,84,11362,11258,10883
040,2,4,19,Iowa,0,85,71324,70829,69346
040,2,4,19,Iowa,0,999,3190077,3188382,3192791
040,2,4,19,Iowa,1,0,18994,18986,18204
040,2,4,19,Iowa,1,1,19321,19192,19188
040,2,4,19,Iowa,1,2,19856,19736,19259
040,2,4,19,Iowa,1,3,20231,20083,19791
040,2,4,19,Iowa,1,4,20724,20674,20117
040,2,4,19,Iowa,1,5,21090,21004,20752
040,2,4,19,Iowa,1,6,20696,20847,21001
040,2,4,19,Iowa,1,7,20573,20581,20920
040,2,4,19,Iowa,1,8,20519,20468,20589
040,2,4,19,Iowa,1,9,20649,20612,20470
040,2,4,19,Iowa,1,10,21740,21453,20641
040,2,4,19,Iowa,1,11,22498,22232,21458
040,2,4,19,Iowa,1,12,22942,22923,22220
040,2,4,19,Iowa,1,13,22929,22907,22977
040,2,4,19,Iowa,1,14,22228,22401,22954
040,2,4,19,Iowa,1,15,21902,21988,22492
040,2,4,19,Iowa,1,16,22047,22054,22085
040,2,4,19,Iowa,1,17,21661,21770,22134
040,2,4,19,Iowa,1,18,21883,21751,22042
040,2,4,19,Iowa,1,19,24714,24648,24444
040,2,4,19,Iowa,1,20,24268,24374,24331
040,2,4,19,Iowa,1,21,23854,23779,24185
040,2,4,19,Iowa,1,22,23688,23670,23801
040,2,4,19,Iowa,1,23,22129,22084,22162
040,2,4,19,Iowa,1,24,21346,21245,21318
040,2,4,19,Iowa,1,25,20915,20857,20816
040,2,4,19,Iowa,1,26,21062,20981,20724
040,2,4,19,Iowa,1,27,20969,20853,20699
040,2,4,19,Iowa,1,28,20990,21005,20918
040,2,4,19,Iowa,1,29,20600,20651,21094
040,2,4,19,Iowa,1,30,20162,20361,20680
040,2,4,19,Iowa,1,31,19544,19639,20473
040,2,4,19,Iowa,1,32,19272,19288,19794
040,2,4,19,Iowa,1,33,19503,19443,19491
040,2,4,19,Iowa,1,34,20452,20215,19572
040,2,4,19,Iowa,1,35,20904,20920,20382
040,2,4,19,Iowa,1,36,20974,20804,21014
040,2,4,19,Iowa,1,37,21462,21364,20793
040,2,4,19,Iowa,1,38,21525,21570,21466
040,2,4,19,Iowa,1,39,21207,21229,21609
040,2,4,19,Iowa,1,40,21096,21245,21352
040,2,4,19,Iowa,1,41,20293,20429,21338
040,2,4,19,Iowa,1,42,19605,19684,20511
040,2,4,19,Iowa,1,43,18809,19124,19731
040,2,4,19,Iowa,1,44,18170,18151,19138
040,2,4,19,Iowa,1,45,18190,18271,18180
040,2,4,19,Iowa,1,46,17268,17408,18237
040,2,4,19,Iowa,1,47,17525,17380,17374
040,2,4,19,Iowa,1,48,18742,18411,17361
040,2,4,19,Iowa,1,49,20028,19801,18431
040,2,4,19,Iowa,1,50,19495,19617,19780
040,2,4,19,Iowa,1,51,18988,19042,19627
040,2,4,19,Iowa,1,52,18412,18456,18909
040,2,4,19,Iowa,1,53,18893,18751,18425
040,2,4,19,Iowa,1,54,19208,19057,18644
040,2,4,19,Iowa,1,55,20087,19807,18880
040,2,4,19,Iowa,1,56,20785,20624,19642
040,2,4,19,Iowa,1,57,21058,20960,20499
040,2,4,19,Iowa,1,58,21626,21390,20780
040,2,4,19,Iowa,1,59,21867,21884,21187
040,2,4,19,Iowa,1,60,21704,21615,21643
040,2,4,19,Iowa,1,61,21225,21203,21373
040,2,4,19,Iowa,1,62,21104,21020,20890
040,2,4,19,Iowa,1,63,20401,20670,20696
040,2,4,19,Iowa,1,64,19890,19791,20292
040,2,4,19,Iowa,1,65,19547,19516,19437
040,2,4,19,Iowa,1,66,18624,18765,19054
040,2,4,19,Iowa,1,67,18044,18027,18377
040,2,4,19,Iowa,1,68,17622,17522,17619
040,2,4,19,Iowa,1,69,15923,16364,17066
040,2,4,19,Iowa,1,70,15218,15252,15884
040,2,4,19,Iowa,1,71,14367,14517,14773
040,2,4,19,Iowa,1,72,14080,13800,14040
040,2,4,19,Iowa,1,73,14063,14708,13397
040,2,4,19,Iowa,1,74,9563,9877,14123
040,2,4,19,Iowa,1,75,9361,9359,9486
040,2,4,19,Iowa,1,76,9313,9149,8975
040,2,4,19,Iowa,1,77,9099,9265,8698
040,2,4,19,Iowa,1,78,7804,7855,8763
040,2,4,19,Iowa,1,79,7125,7139,7437
040,2,4,19,Iowa,1,80,6480,6531,6689
040,2,4,19,Iowa,1,81,6100,6078,6060
040,2,4,19,Iowa,1,82,5550,5561,5610
040,2,4,19,Iowa,1,83,5024,5015,5136
040,2,4,19,Iowa,1,84,4688,4638,4476
040,2,4,19,Iowa,1,85,24286,24157,24034
040,2,4,19,Iowa,1,999,1598373,1597528,1601114
040,2,4,19,Iowa,2,0,18081,18120,17417
040,2,4,19,Iowa,2,1,18402,18284,18170
040,2,4,19,Iowa,2,2,19101,18959,18408
040,2,4,19,Iowa,2,3,19538,19351,19058
040,2,4,19,Iowa,2,4,19894,19862,19444
040,2,4,19,Iowa,2,5,19864,19884,19861
040,2,4,19,Iowa,2,6,19911,19934,19909
040,2,4,19,Iowa,2,7,19836,19846,19964
040,2,4,19,Iowa,2,8,19518,19551,19802
040,2,4,19,Iowa,2,9,19491,19467,19511
040,2,4,19,Iowa,2,10,20576,20312,19503
040,2,4,19,Iowa,2,11,21174,20953,20361
040,2,4,19,Iowa,2,12,21876,21815,20972
040,2,4,19,Iowa,2,13,21749,21755,21838
040,2,4,19,Iowa,2,14,21149,21279,21721
040,2,4,19,Iowa,2,15,20711,20852,21370
040,2,4,19,Iowa,2,16,20840,20840,20970
040,2,4,19,Iowa,2,17,20587,20665,20845
040,2,4,19,Iowa,2,18,20836,20716,20990
040,2,4,19,Iowa,2,19,23421,23337,23038
040,2,4,19,Iowa,2,20,23393,23481,23372
040,2,4,19,Iowa,2,21,23362,23274,23541
040,2,4,19,Iowa,2,22,22407,22347,22522
040,2,4,19,Iowa,2,23,20460,20546,20690
040,2,4,19,Iowa,2,24,19534,19509,19725
040,2,4,19,Iowa,2,25,19429,19337,19211
040,2,4,19,Iowa,2,26,19408,19370,19228
040,2,4,19,Iowa,2,27,19671,19536,19378
040,2,4,19,Iowa,2,28,20040,19914,19545
040,2,4,19,Iowa,2,29,19701,19785,19922
040,2,4,19,Iowa,2,30,19440,19635,19828
040,2,4,19,Iowa,2,31,18828,18915,19702
040,2,4,19,Iowa,2,32,18470,18545,18947
040,2,4,19,Iowa,2,33,18807,18694,18634
040,2,4,19,Iowa,2,34,19557,19371,18746
040,2,4,19,Iowa,2,35,19864,19890,19479
040,2,4,19,Iowa,2,36,19789,19664,19884
040,2,4,19,Iowa,2,37,20197,20134,19691
040,2,4,19,Iowa,2,38,20368,20412,20170
040,2,4,19,Iowa,2,39,20241,20220,20371
040,2,4,19,Iowa,2,40,20029,20183,20250
040,2,4,19,Iowa,2,41,19107,19302,20160
040,2,4,19,Iowa,2,42,18611,18627,19324
040,2,4,19,Iowa,2,43,17784,18094,18650
040,2,4,19,Iowa,2,44,17270,17225,18126
040,2,4,19,Iowa,2,45,17292,17363,17195
040,2,4,19,Iowa,2,46,16551,16668,17373
040,2,4,19,Iowa,2,47,16775,16657,16602
040,2,4,19,Iowa,2,48,18008,17680,16668
040,2,4,19,Iowa,2,49,19205,18962,17643
040,2,4,19,Iowa,2,50,18444,18656,18933
040,2,4,19,Iowa,2,51,18166,18167,18599
040,2,4,19,Iowa,2,52,17731,17754,18133
040,2,4,19,Iowa,2,53,18350,18196,17689
040,2,4,19,Iowa,2,54,18697,18513,18147
040,2,4,19,Iowa,2,55,19847,19552,18436
040,2,4,19,Iowa,2,56,20562,20409,19442
040,2,4,19,Iowa,2,57,21064,20918,20253
040,2,4,19,Iowa,2,58,21970,21691,20786
040,2,4,19,Iowa,2,59,21909,21988,21581
040,2,4,19,Iowa,2,60,21552,21534,21783
040,2,4,19,Iowa,2,61,21353,21329,21441
040,2,4,19,Iowa,2,62,21174,21145,21134
040,2,4,19,Iowa,2,63,20513,20796,20886
040,2,4,19,Iowa,2,64,20102,20046,20566
040,2,4,19,Iowa,2,65,19673,19682,19813
040,2,4,19,Iowa,2,66,18985,19137,19442
040,2,4,19,Iowa,2,67,18455,18478,18895
040,2,4,19,Iowa,2,68,18167,18031,18193
040,2,4,19,Iowa,2,69,16815,17205,17721
040,2,4,19,Iowa,2,70,15959,16036,16911
040,2,4,19,Iowa,2,71,15482,15582,15767
040,2,4,19,Iowa,2,72,15453,15142,15258
040,2,4,19,Iowa,2,73,15166,15938,14839
040,2,4,19,Iowa,2,74,10761,11035,15495
040,2,4,19,Iowa,2,75,10698,10680,10703
040,2,4,19,Iowa,2,76,10821,10629,10408
040,2,4,19,Iowa,2,77,10801,10990,10275
040,2,4,19,Iowa,2,78,9456,9504,10577
040,2,4,19,Iowa,2,79,8807,8828,9100
040,2,4,19,Iowa,2,80,8336,8363,8466
040,2,4,19,Iowa,2,81,8096,7992,7878
040,2,4,19,Iowa,2,82,7531,7579,7522
040,2,4,19,Iowa,2,83,6943,6915,7157
040,2,4,19,Iowa,2,84,6674,6620,6407
040,2,4,19,Iowa,2,85,47038,46672,45312
040,2,4,19,Iowa,2,999,1591704,1590854,1591677
040,2,4,20,Kansas,0,0,35362,35024,33442
040,2,4,20,Kansas,0,1,35876,35678,35059
040,2,4,20,Kansas,0,2,36824,36611,35774
040,2,4,20,Kansas,0,3,37708,37352,36494
040,2,4,20,Kansas,0,4,38688,38552,37378
040,2,4,20,Kansas,0,5,38829,38796,38563
040,2,4,20,Kansas,0,6,39014,39000,38783
040,2,4,20,Kansas,0,7,39248,39117,38937
040,2,4,20,Kansas,0,8,39384,39203,39080
040,2,4,20,Kansas,0,9,39929,39746,39232
040,2,4,20,Kansas,0,10,41211,40851,39661
040,2,4,20,Kansas,0,11,41830,41483,40736
040,2,4,20,Kansas,0,12,42752,42697,41390
040,2,4,20,Kansas,0,13,42427,42446,42505
040,2,4,20,Kansas,0,14,41420,41618,42389
040,2,4,20,Kansas,0,15,40783,40950,41519
040,2,4,20,Kansas,0,16,41334,41245,40864
040,2,4,20,Kansas,0,17,40826,40966,41258
040,2,4,20,Kansas,0,18,39424,39336,39929
040,2,4,20,Kansas,0,19,41892,41532,41047
040,2,4,20,Kansas,0,20,42804,42963,43040
040,2,4,20,Kansas,0,21,41401,41373,42197
040,2,4,20,Kansas,0,22,40575,40665,41238
040,2,4,20,Kansas,0,23,39852,39880,39936
040,2,4,20,Kansas,0,24,38026,37919,37626
040,2,4,20,Kansas,0,25,37815,37660,37175
040,2,4,20,Kansas,0,26,37277,37340,37124
040,2,4,20,Kansas,0,27,37711,37482,36905
040,2,4,20,Kansas,0,28,37921,37839,37246
040,2,4,20,Kansas,0,29,36924,37215,37743
040,2,4,20,Kansas,0,30,36553,36764,37216
040,2,4,20,Kansas,0,31,36393,36332,36933
040,2,4,20,Kansas,0,32,36199,36221,36335
040,2,4,20,Kansas,0,33,36701,36616,36319
040,2,4,20,Kansas,0,34,37744,37544,36569
040,2,4,20,Kansas,0,35,38338,38433,37583
040,2,4,20,Kansas,0,36,38223,38025,38440
040,2,4,20,Kansas,0,37,38771,38723,38033
040,2,4,20,Kansas,0,38,38622,38795,38595
040,2,4,20,Kansas,0,39,38381,38314,38718
040,2,4,20,Kansas,0,40,37504,37926,38298
040,2,4,20,Kansas,0,41,35724,36068,37827
040,2,4,20,Kansas,0,42,34869,34872,35919
040,2,4,20,Kansas,0,43,33945,34372,34768
040,2,4,20,Kansas,0,44,32831,32822,34325
040,2,4,20,Kansas,0,45,32638,32823,32644
040,2,4,20,Kansas,0,46,31468,31629,32704
040,2,4,20,Kansas,0,47,31684,31509,31407
040,2,4,20,Kansas,0,48,33568,33078,31458
040,2,4,20,Kansas,0,49,35446,35073,32841
040,2,4,20,Kansas,0,50,34129,34423,34775
040,2,4,20,Kansas,0,51,32978,33103,34273
040,2,4,20,Kansas,0,52,31856,31990,32986
040,2,4,20,Kansas,0,53,32646,32397,31873
040,2,4,20,Kansas,0,54,33655,33244,32076
040,2,4,20,Kansas,0,55,35782,35187,32912
040,2,4,20,Kansas,0,56,37129,36818,34887
040,2,4,20,Kansas,0,57,37867,37653,36550
040,2,4,20,Kansas,0,58,38881,38490,37196
040,2,4,20,Kansas,0,59,38840,38912,38068
040,2,4,20,Kansas,0,60,38111,38101,38318
040,2,4,20,Kansas,0,61,37824,37689,37659
040,2,4,20,Kansas,0,62,37528,37421,37085
040,2,4,20,Kansas,0,63,36648,37042,36857
040,2,4,20,Kansas,0,64,35573,35481,36476
040,2,4,20,Kansas,0,65,34639,34705,34911
040,2,4,20,Kansas,0,66,33252,33491,34065
040,2,4,20,Kansas,0,67,31870,31982,32855
040,2,4,20,Kansas,0,68,30863,30738,31376
040,2,4,20,Kansas,0,69,28320,28996,30136
040,2,4,20,Kansas,0,70,27054,27124,28337
040,2,4,20,Kansas,0,71,25938,26097,26506
040,2,4,20,Kansas,0,72,25787,25251,25462
040,2,4,20,Kansas,0,73,25578,26689,24593
040,2,4,20,Kansas,0,74,17773,18327,25937
040,2,4,20,Kansas,0,75,17825,17730,17730
040,2,4,20,Kansas,0,76,17811,17522,17213
040,2,4,20,Kansas,0,77,17205,17578,16859
040,2,4,20,Kansas,0,78,14705,14865,16869
040,2,4,20,Kansas,0,79,13418,13487,14128
040,2,4,20,Kansas,0,80,12261,12382,12729
040,2,4,20,Kansas,0,81,11662,11543,11653
040,2,4,20,Kansas,0,82,10952,11003,10788
040,2,4,20,Kansas,0,83,9811,9835,10186
040,2,4,20,Kansas,0,84,9263,9224,9165
040,2,4,20,Kansas,0,85,59672,59300,58140
040,2,4,20,Kansas,0,999,2915775,2914298,2912831
040,2,4,20,Kansas,1,0,18102,17864,17101
040,2,4,20,Kansas,1,1,18328,18232,17815
040,2,4,20,Kansas,1,2,19029,18873,18239
040,2,4,20,Kansas,1,3,19456,19287,18812
040,2,4,20,Kansas,1,4,19758,19725,19291
040,2,4,20,Kansas,1,5,19713,19716,19737
040,2,4,20,Kansas,1,6,19943,19914,19705
040,2,4,20,Kansas,1,7,20044,19982,19880
040,2,4,20,Kansas,1,8,20229,20102,19957
040,2,4,20,Kansas,1,9,20425,20359,20122
040,2,4,20,Kansas,1,10,21131,20919,20359
040,2,4,20,Kansas,1,11,21465,21273,20840
040,2,4,20,Kansas,1,12,21914,21892,21216
040,2,4,20,Kansas,1,13,21740,21758,21776
040,2,4,20,Kansas,1,14,21228,21334,21704
040,2,4,20,Kansas,1,15,20967,21036,21360
