"iso3c","date","deaths","population","cmr","asmr_who","asmr_esp","asmr_usa","asmr_country","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"PRT",2022 Q2,30852,10290493,299.8,108,236.7,168.2,302.7,27260,24250,30271,3592,6602,581,267.09,237.72,296.47,32.71,62.08,3.33,89.21,79.3,99.12,18.79,28.7,8.88,210.24,184.79,235.68,26.46,51.91,1.02,145.58,128.64,162.51,22.62,39.56,5.69,253.61,221.75,285.46,49.09,80.95,17.24
"PRT",2022 Q3,28787,10289302,279.8,104.5,221.9,159.2,281.5,26011,23000,29021,2776,5787,-234,255.11,225.73,284.49,24.69,54.07,-4.69,85.45,75.54,95.36,19.05,28.96,9.14,199.09,173.64,224.53,22.81,48.26,-2.63,138.2,121.26,155.13,21,37.94,4.07,239.36,207.5,271.21,42.14,74,10.29
"PRT",2022 Q4,32045,10288105,311.5,113.2,245,174.8,312.3,29707,26696,32717,2338,5349,-672,291.04,261.67,320.42,20.46,49.83,-8.92,96.15,86.24,106.06,17.05,26.96,7.14,228.99,203.54,254.43,16.01,41.46,-9.43,158.3,141.36,175.23,16.5,33.44,-0.43,276.37,244.52,308.23,35.93,67.78,4.07
"PRT",2023 Q1,33303,10286921,323.7,114.3,252.5,178.8,323.4,34577,31409,37746,-1274,1894,-4443,338.36,307.45,369.28,-14.66,16.25,-45.58,111.61,100.98,122.25,2.69,13.32,-7.95,268.76,241.99,295.54,-16.26,10.51,-43.04,184.97,167.15,202.79,-6.17,11.65,-23.99,326.37,292.85,359.89,-2.97,30.55,-36.49
"PRT",2023 Q2,27147,10285743,263.9,97.7,206.9,148.5,262.5,27599,24431,30767,-452,2716,-3620,270.96,240.05,301.88,-7.06,23.85,-37.98,88.21,77.58,98.85,9.49,20.12,-1.15,208.71,181.94,235.49,-1.81,24.96,-28.59,144.47,126.65,162.29,4.03,21.85,-13.79,251.88,218.37,285.4,10.62,44.13,-22.9
"PRY",2015 Q1,6920,6143851,112.6,,,,,7027,6115,7939,-107,805,-1019,114.69,100.31,129.07,-2.09,12.29,-16.47,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2015 Q2,7790,6165918,126.3,,,,,7853,6941,8765,-63,849,-975,127.27,112.89,141.65,-0.97,13.41,-15.35,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2015 Q3,8067,6188229,130.4,,,,,8136,7224,9048,-69,843,-981,131.23,116.85,145.61,-0.83,13.55,-15.21,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2015 Q4,7025,6210662,113.1,,,,,7067,6155,7979,-42,870,-954,114.01,99.63,128.39,-0.91,13.47,-15.29,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2016 Q1,8089,6232943,129.8,,,,,7227,6341,8112,862,1748,-23,116.09,102.14,130.05,13.71,27.66,-0.25,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2016 Q2,8634,6255071,138,,,,,8053,7167,8938,581,1467,-304,128.67,114.72,142.63,9.33,23.28,-4.63,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2016 Q3,8483,6277321,135.1,,,,,8336,7451,9221,147,1032,-738,132.64,118.68,146.59,2.47,16.42,-11.49,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2016 Q4,7154,6299693,113.6,,,,,7267,6381,8152,-113,773,-998,115.41,101.46,129.37,-1.81,12.14,-15.77,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2017 Q1,7025,6321729,111.1,,,,,7427,6550,8303,-402,475,-1278,117.5,103.69,131.31,-6.4,7.41,-20.21,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2017 Q2,8102,6343548,127.7,,,,,8253,7376,9129,-151,726,-1027,130.08,116.27,143.89,-2.38,11.43,-16.19,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2017 Q3,7789,6365608,122.4,,,,,8536,7660,9412,-747,129,-1623,134.04,120.23,147.85,-11.64,2.17,-25.45,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2017 Q4,7195,6387789,112.6,,,,,7467,6590,8343,-272,605,-1148,116.82,103.01,130.63,-4.22,9.59,-18.03,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2018 Q1,7344,6409729,114.6,,,,,7627,6741,8512,-283,603,-1168,118.9,104.95,132.86,-4.3,9.65,-18.26,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2018 Q2,8107,6431548,126,,,,,8453,7567,9338,-346,540,-1231,131.48,117.53,145.44,-5.48,8.47,-19.44,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2018 Q3,9091,6453608,140.9,,,,,8736,7851,9621,355,1240,-530,135.44,121.49,149.4,5.46,19.41,-8.5,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2018 Q4,7770,6475789,120,,,,,7666,6781,8552,104,989,-782,118.22,104.27,132.18,1.78,15.73,-12.18,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2019 Q1,7755,6497485,119.4,,,,,7826,6914,8738,-71,841,-983,120.31,105.93,134.69,-0.91,13.47,-15.29,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2019 Q2,8630,6518808,132.4,,,,,8652,7740,9564,-22,890,-934,132.89,118.51,147.27,-0.49,13.89,-14.87,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2019 Q3,9250,6540367,141.4,,,,,8936,8024,9848,314,1226,-598,136.85,122.47,151.23,4.55,18.93,-9.83,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2019 Q4,8189,6562044,124.8,,,,,7866,6954,8778,323,1235,-589,119.63,105.25,134.01,5.17,19.55,-9.21,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2020 Q1,8741,6584189,132.8,,,,,8026,7072,8981,715,1669,-240,121.71,106.66,136.77,11.09,26.14,-3.97,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2020 Q2,8066,6606814,122.1,,,,,8852,7898,9807,-786,168,-1741,134.3,119.24,149.35,-12.2,2.86,-27.25,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2020 Q3,9856,6629564,148.7,,,,,9136,8181,10090,720,1675,-234,138.26,123.2,153.31,10.44,25.5,-4.61,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2020 Q4,10075,6652439,151.4,,,,,8066,7112,9021,2009,2963,1054,121.04,105.98,136.09,30.36,45.42,15.31,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2021 Q1,11470,6674759,171.8,,,,,8226,7215,9238,3244,4255,2232,123.12,107.17,139.07,48.68,64.63,32.73,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2021 Q2,21473,6696640,320.6,,,,,9052,8041,10064,12421,13432,11409,135.7,119.75,151.65,184.9,200.85,168.95,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2021 Q3,11990,6718763,178.5,,,,,9336,8324,10347,2654,3666,1643,139.66,123.71,155.61,38.84,54.79,22.89,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2021 Q4,9386,6741007,139.2,,,,,8266,7255,9278,1120,2131,108,122.44,106.49,138.39,16.76,32.71,0.81,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2022 Q1,13124,6763009,194.1,,,,,8426,7346,9507,4698,5778,3617,124.52,107.49,141.56,69.58,86.61,52.54,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2022 Q2,9299,6784890,137,,,,,9252,8172,10333,47,1127,-1034,137.11,120.07,154.14,-0.11,16.93,-17.14,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2022 Q3,9242,6807013,135.8,,,,,9536,8455,10616,-294,787,-1374,141.06,124.03,158.1,-5.26,11.77,-22.3,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2022 Q4,8286,6829257,121.3,,,,,8466,7386,9547,-180,900,-1261,123.85,106.81,140.88,-2.55,14.49,-19.58,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2023 Q1,9335,6851259,136.2,,,,,8626,7467,9785,709,1868,-450,125.93,107.66,144.2,10.27,28.54,-8,,,,,,,,,,,,,,,,,,,,,,,,
"PRY",2023 Q2,8937,6873140,130,,,,,9452,8293,10611,-515,644,-1674,138.51,120.24,156.78,-8.51,9.76,-26.78,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2018 Q1,3255,4765679,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2018 Q2,2926,4791466,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2018 Q3,2881,4817537,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2018 Q4,3234,4843751,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2019 Q1,3824,4869679,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2019 Q2,2992,4895466,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2019 Q3,2724,4921537,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2019 Q4,3062,4947751,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2020 Q1,3628,4975139,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2020 Q2,2816,5003732,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2020 Q3,3242,5032482,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2020 Q4,4420,5061389,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2021 Q1,4841,5089045,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2021 Q2,4440,5115575,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2021 Q3,3683,5142399,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSE",2021 Q4,3791,5169368,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2015 Q1,355,290244,122.3,,,,,360,304,417,-5,51,-62,124.03,104.87,143.19,-1.73,17.43,-20.89,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2015 Q2,345,290740,118.7,,,,,353,296,409,-8,49,-64,121.43,102.27,140.59,-2.73,16.43,-21.89,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2015 Q3,367,291241,126,,,,,348,291,404,19,76,-37,119.49,100.33,138.65,6.51,25.67,-12.65,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2015 Q4,342,291745,117.2,,,,,351,295,408,-9,47,-66,120.33,101.17,139.49,-3.13,16.03,-22.29,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2016 Q1,342,292246,117,,,,,373,319,428,-31,23,-86,127.66,109.07,146.26,-10.66,7.93,-29.26,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2016 Q2,348,292743,118.9,,,,,366,311,421,-18,37,-73,125.06,106.47,143.66,-6.16,12.43,-24.76,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2016 Q3,359,293243,122.4,,,,,361,306,416,-2,53,-57,123.12,104.53,141.72,-0.72,17.87,-19.32,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2016 Q4,345,293746,117.4,,,,,364,310,419,-19,35,-74,123.96,105.37,142.56,-6.56,12.03,-25.16,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2017 Q1,412,294244,140,,,,,387,332,441,25,80,-29,131.3,112.89,149.71,8.7,27.11,-9.71,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2017 Q2,419,294740,142.2,,,,,379,325,434,40,94,-15,128.7,110.29,147.11,13.5,31.91,-4.91,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2017 Q3,365,295241,123.6,,,,,374,320,429,-9,45,-64,126.76,108.35,145.17,-3.16,15.25,-21.57,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2017 Q4,412,295745,139.3,,,,,378,323,432,34,89,-20,127.6,109.19,146.01,11.7,30.11,-6.71,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2018 Q1,413,296244,139.4,,,,,400,345,455,13,68,-42,134.93,116.34,153.53,4.47,23.06,-14.13,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2018 Q2,427,296740,143.9,,,,,393,338,447,34,89,-20,132.33,113.74,150.93,11.57,30.16,-7.03,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2018 Q3,380,297241,127.8,,,,,388,333,442,-8,47,-62,130.39,111.8,148.99,-2.59,16,-21.19,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2018 Q4,396,297745,133,,,,,391,336,446,5,60,-50,131.24,112.64,149.83,1.76,20.36,-16.83,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2019 Q1,411,298244,137.8,,,,,413,357,470,-2,54,-59,138.57,119.41,157.73,-0.77,18.39,-19.93,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2019 Q2,358,298740,119.8,,,,,406,349,462,-48,9,-104,135.97,116.81,155.13,-16.17,2.99,-35.33,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2019 Q3,401,299241,134,,,,,401,344,457,0,57,-56,134.03,114.87,153.19,-0.03,19.13,-19.19,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2019 Q4,393,299745,131.1,,,,,404,348,461,-11,45,-68,134.87,115.71,154.03,-3.77,15.39,-22.93,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2020 Q1,416,300369,138.5,,,,,426,367,485,-10,49,-69,142.2,122.15,162.26,-3.7,16.35,-23.76,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2020 Q2,397,301115,131.8,,,,,419,360,478,-22,37,-81,139.6,119.55,159.66,-7.8,12.25,-27.86,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2020 Q3,366,301865,121.2,,,,,414,355,473,-48,11,-107,137.66,117.61,157.72,-16.46,3.59,-36.52,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2020 Q4,500,302619,165.2,,,,,417,358,476,83,142,24,138.5,118.45,158.56,26.69,46.75,6.64,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2021 Q1,430,303274,141.8,,,,,440,377,502,-10,53,-72,145.84,124.58,167.1,-4.04,17.22,-25.3,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2021 Q2,365,303832,120.1,,,,,432,370,495,-67,-5,-130,143.24,121.98,164.5,-23.14,-1.88,-44.4,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2021 Q3,1061,304396,348.5,,,,,427,365,490,634,696,571,141.3,120.04,162.56,207.2,228.46,185.94,,,,,,,,,,,,,,,,,,,,,,,,
"PYF",2021 Q4,418,304963,137.1,,,,,431,368,493,-13,50,-75,142.14,120.88,163.4,-5.04,16.22,-26.3,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2015 Q1,597,2338384,25.5,,,,,588,535,642,9,62,-45,24.18,22.14,26.23,1.32,3.36,-0.73,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2015 Q2,575,2387973,24.1,,,,,588,534,642,-13,41,-67,23.9,21.86,25.95,0.2,2.24,-1.85,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2015 Q3,529,2438110,21.7,,,,,557,503,611,-28,26,-82,22.5,20.46,24.55,-0.8,1.24,-2.85,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2015 Q4,616,2488521,24.7,,,,,614,560,668,2,56,-52,24.42,22.38,26.47,0.28,2.32,-1.77,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2016 Q1,596,2533795,23.5,,,,,583,531,636,13,65,-40,23.2,21.21,25.19,0.3,2.29,-1.69,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2016 Q2,573,2573825,22.3,,,,,583,531,636,-10,42,-63,22.92,20.93,24.91,-0.62,1.37,-2.61,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2016 Q3,573,2614075,21.9,,,,,552,500,604,21,73,-31,21.52,19.53,23.51,0.38,2.37,-1.61,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2016 Q4,605,2654545,22.8,,,,,609,557,662,-4,48,-57,23.44,21.45,25.43,-0.64,1.35,-2.63,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2017 Q1,570,2683778,21.2,,,,,579,527,630,-9,43,-60,22.22,20.25,24.19,-1.02,0.95,-2.99,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2017 Q2,590,2701630,21.8,,,,,578,527,630,12,63,-40,21.94,19.97,23.91,-0.14,1.83,-2.11,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2017 Q3,529,2719679,19.5,,,,,547,495,599,-18,34,-70,20.54,18.57,22.51,-1.04,0.93,-3.01,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2017 Q4,605,2737827,22.1,,,,,604,553,656,1,52,-51,22.46,20.49,24.43,-0.36,1.61,-2.33,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2018 Q1,615,2751633,22.4,,,,,574,521,626,41,94,-11,21.24,19.25,23.23,1.16,3.15,-0.83,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2018 Q2,580,2761055,21,,,,,573,521,626,7,59,-46,20.96,18.97,22.95,0.04,2.03,-1.95,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2018 Q3,580,2770581,20.9,,,,,542,490,595,38,90,-15,19.56,17.57,21.55,1.34,3.33,-0.65,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2018 Q4,610,2780159,21.9,,,,,599,547,652,11,63,-42,21.48,19.49,23.47,0.42,2.41,-1.57,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2019 Q1,515,2790242,18.5,,,,,569,515,623,-54,0,-108,20.25,18.21,22.3,-1.75,0.29,-3.8,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2019 Q2,574,2800904,20.5,,,,,569,515,622,5,59,-48,19.97,17.93,22.02,0.53,2.57,-1.52,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2019 Q3,525,2811684,18.7,,,,,537,484,591,-12,41,-66,18.58,16.53,20.62,0.12,2.17,-1.92,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2019 Q4,586,2822522,20.8,,,,,595,541,648,-9,45,-62,20.49,18.45,22.54,0.31,2.35,-1.74,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2020 Q1,611,2811279,21.7,,,,,564,507,620,47,104,-9,19.27,17.13,21.42,2.43,4.57,0.28,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2020 Q2,707,2777464,25.5,,,,,564,507,620,143,200,87,18.99,16.85,21.14,6.51,8.65,4.36,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2020 Q3,694,2743464,25.3,,,,,532,476,589,162,218,105,17.59,15.45,19.74,7.71,9.85,5.56,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2020 Q4,615,2709279,22.7,,,,,590,533,646,25,82,-31,19.51,17.37,21.66,3.19,5.33,1.04,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2021 Q1,640,2692518,23.8,,,,,559,499,619,81,141,21,18.29,16.02,20.56,5.51,7.78,3.24,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2021 Q2,897,2693572,33.3,,,,,559,499,619,338,398,278,18.01,15.74,20.28,15.29,17.56,13.02,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2021 Q3,598,2694637,22.2,,,,,528,468,587,70,130,11,16.61,14.34,18.88,5.59,7.86,3.32,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2021 Q4,639,2695709,23.7,,,,,585,525,645,54,114,-6,18.53,16.26,20.8,5.17,7.44,2.9,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2022 Q1,744,2696768,27.6,,,,,554,490,618,190,254,126,17.31,14.88,19.73,10.29,12.72,7.87,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2022 Q2,600,2697822,22.2,,,,,554,490,618,46,110,-18,17.03,14.6,19.45,5.17,7.6,2.75,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2022 Q3,672,2698887,24.9,,,,,523,459,587,149,213,85,15.63,13.2,18.05,9.27,11.7,6.85,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2022 Q4,673,2699959,24.9,,,,,580,516,644,93,157,29,17.55,15.12,19.97,7.35,9.78,4.93,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2023 Q1,682,2701018,25.2,,,,,549,481,618,133,201,64,16.32,13.72,18.93,8.88,11.48,6.27,,,,,,,,,,,,,,,,,,,,,,,,
"QAT",2023 Q2,589,2702072,21.8,,,,,549,481,617,40,108,-28,16.04,13.44,18.65,5.76,8.36,3.15,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2015 Q1,1120,920488,121.7,,,,,1132,1025,1238,-12,95,-118,123.41,112.13,134.69,-1.71,9.57,-12.99,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2015 Q2,1093,921479,118.6,,,,,1071,965,1178,22,128,-85,116.69,105.41,127.97,1.91,13.19,-9.37,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2015 Q3,1186,922482,128.6,,,,,1174,1067,1280,12,119,-94,127.47,116.19,138.75,1.13,12.41,-10.15,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2015 Q4,1148,923490,124.3,,,,,1166,1060,1273,-18,88,-125,126.35,115.07,137.63,-2.05,9.23,-13.33,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2016 Q1,1166,924492,126.2,,,,,1167,1064,1271,-1,102,-105,126.23,115.27,137.18,-0.03,10.93,-10.98,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2016 Q2,1155,925486,124.8,,,,,1107,1003,1210,48,152,-55,119.5,108.55,130.46,5.3,16.25,-5.66,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2016 Q3,1265,926486,136.6,,,,,1209,1106,1313,56,159,-48,130.28,119.33,141.24,6.31,17.27,-4.64,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2016 Q4,1149,927492,123.9,,,,,1201,1098,1305,-52,51,-156,129.16,118.21,140.12,-5.26,5.69,-16.22,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2017 Q1,1190,929097,128,,,,,1203,1100,1305,-13,90,-115,129.04,118.2,139.88,-1.04,9.8,-11.88,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2017 Q2,1043,931329,112,,,,,1142,1040,1244,-99,3,-201,122.32,111.48,133.16,-10.32,0.52,-21.16,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2017 Q3,1216,933585,130.2,,,,,1244,1142,1347,-28,74,-131,133.1,122.26,143.94,-2.9,7.94,-13.74,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2017 Q4,1255,935853,134.1,,,,,1237,1134,1339,18,121,-84,131.98,121.14,142.82,2.12,12.96,-8.72,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2018 Q1,1252,937975,133.5,,,,,1238,1134,1341,14,118,-89,131.86,120.9,142.81,1.64,12.6,-9.31,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2018 Q2,1262,939959,134.2,,,,,1177,1074,1281,85,188,-19,125.13,114.18,136.09,9.07,20.02,-1.89,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2018 Q3,1250,941964,132.7,,,,,1280,1176,1383,-30,74,-133,135.92,124.96,146.87,-3.22,7.74,-14.17,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2018 Q4,1279,943981,135.5,,,,,1272,1169,1376,7,110,-97,134.79,123.84,145.75,0.71,11.66,-10.25,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2019 Q1,1285,945975,135.8,,,,,1273,1167,1380,12,118,-95,134.67,123.39,145.95,1.13,12.41,-10.15,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2019 Q2,1157,947959,122,,,,,1213,1106,1319,-56,51,-162,127.95,116.67,139.23,-5.95,5.33,-17.23,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2019 Q3,1305,949964,137.4,,,,,1315,1209,1422,-10,96,-117,138.73,127.45,150.01,-1.33,9.95,-12.61,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2019 Q4,1353,951981,142.1,,,,,1308,1201,1414,45,152,-61,137.61,126.33,148.89,4.49,15.77,-6.79,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2020 Q1,1227,954107,128.6,,,,,1309,1197,1420,-82,30,-193,137.49,125.67,149.3,-8.89,2.93,-20.7,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2020 Q2,1261,956344,131.9,,,,,1248,1136,1360,13,125,-99,130.76,118.95,142.58,1.14,12.95,-10.68,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2020 Q3,1372,958594,143.1,,,,,1350,1239,1462,22,133,-90,141.54,129.73,153.36,1.56,13.37,-10.26,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2020 Q4,1321,960857,137.5,,,,,1343,1231,1454,-22,90,-133,140.42,128.61,152.24,-2.92,8.89,-14.74,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2021 Q1,1364,963036,141.6,,,,,1344,1226,1462,20,138,-98,140.3,127.78,152.82,1.3,13.82,-11.22,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2021 Q2,1445,965144,149.7,,,,,1283,1165,1402,162,280,43,133.58,121.06,146.1,16.12,28.64,3.6,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2021 Q3,1534,967275,158.6,,,,,1386,1268,1504,148,266,30,144.36,131.84,156.88,14.24,26.76,1.72,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2021 Q4,1459,969417,150.5,,,,,1378,1260,1496,81,199,-37,143.24,130.72,155.76,7.26,19.78,-5.26,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2022 Q1,1863,971536,191.8,,,,,1379,1253,1506,484,610,357,143.12,129.74,156.49,48.69,62.06,35.31,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2022 Q2,1437,973644,147.6,,,,,1319,1192,1445,118,245,-8,136.39,123.02,149.77,11.21,24.58,-2.17,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2022 Q3,1697,975775,173.9,,,,,1421,1295,1547,276,402,150,147.17,133.8,160.55,26.73,40.1,13.35,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2022 Q4,1422,977917,145.4,,,,,1414,1287,1540,8,135,-118,146.05,132.68,159.43,-0.65,12.72,-14.03,,,,,,,,,,,,,,,,,,,,,,,,
"REU",2023 Q1,1342,980036,137,,,,,1415,1279,1550,-73,63,-208,145.93,131.59,160.27,-8.93,5.41,-23.27,,,,,,,,,,,,,,,,,,,,,,,,
