"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"USA-MN","2013-2014",40828,,,,,,,5456190,748.3,,,,,,,419.6,,,,,,,952.2,,,,,,,664.7,,,,,,,804,,,,,,
"USA-MN","2014-2015",43144,42708,41534,43882,436,1610,-738,5490713,785.8,777.88,756.61,799.15,7.92,29.19,-13.35,425.5,426.6,422.86,430.34,-1.1,2.64,-4.84,963.8,965.14,957.67,972.61,-1.34,6.13,-8.81,673.1,674.3,668.63,679.97,-1.2,4.47,-6.87,814.4,815.52,809.59,821.45,-1.12,4.81,-7.05
"USA-MN","2015-2016",42658,43317,42259,44375,-659,399,-1717,5532337,771.1,782.96,763.78,802.14,-11.86,7.32,-31.04,426.6,426.46,423.09,429.83,0.14,3.51,-3.23,961.1,962.36,955.63,969.09,-1.26,5.47,-7.99,672.3,672.96,667.85,678.07,-0.66,4.45,-5.77,812.7,813.63,808.28,818.98,-0.93,4.42,-6.28
"USA-MN","2016-2017",43931,43925,42909,44941,6,1022,-1010,5576135,787.9,788.04,769.62,806.46,-0.14,18.28,-18.56,428.5,426.32,423.08,429.56,2.18,5.42,-1.06,963.9,959.58,953.11,966.05,4.32,10.79,-2.15,675,671.62,666.71,676.53,3.38,8.29,-1.53,815.1,811.74,806.6,816.88,3.36,8.5,-1.78
"USA-MN","2017-2018",44754,44533,43475,45591,221,1279,-837,5613808,797.3,793.12,773.94,812.3,4.18,23.36,-15,425.8,426.18,422.81,429.55,-0.38,2.99,-3.75,957.3,956.8,950.07,963.53,0.5,7.23,-6.23,670.3,670.28,665.17,675.39,0.02,5.13,-5.09,810.4,809.85,804.5,815.2,0.55,5.9,-4.8
"USA-MN","2018-2019",45138,45142,43968,46316,-4,1170,-1178,5656266,798.1,798.2,776.93,819.47,-0.1,21.17,-21.37,425.2,426.04,422.3,429.78,-0.84,2.9,-4.58,951.8,954.02,946.55,961.49,-2.22,5.25,-9.69,667.4,668.94,663.27,674.61,-1.54,4.13,-7.21,806.1,807.96,802.03,813.89,-1.86,4.07,-7.79
"USA-MN","2019-2020",48487,45750,44406,47095,2737,4081,1392,5707167,849.6,803.28,778.91,827.65,46.32,70.69,21.95,468.8,425.9,421.61,430.19,42.9,47.19,38.61,1051.5,951.24,942.68,959.8,100.26,108.82,91.7,737.4,667.6,661.11,674.09,69.8,76.29,63.31,889.8,806.07,799.27,812.87,83.73,90.53,76.93
"USA-MN","2020-2021",51647,46359,44806,47911,5288,6841,3736,5720502,903,808.36,780.22,836.5,94.64,122.78,66.5,484.1,425.76,420.81,430.71,58.34,63.29,53.39,1054.7,948.46,938.58,958.34,106.24,116.12,96.36,745.4,666.26,658.76,673.76,79.14,86.64,71.64,897,804.18,796.33,812.03,92.82,100.67,84.97
"USA-MN","2021-2022",52980,46967,45182,48752,6013,7798,4228,5755203,920.7,813.44,781.09,845.79,107.26,139.61,74.91,472.7,425.62,419.93,431.31,47.08,52.77,41.39,1029.1,945.68,934.32,957.04,83.42,94.78,72.06,727.9,664.92,656.3,673.54,62.98,71.6,54.36,875.2,802.29,793.27,811.31,72.91,81.93,63.89
"USA-MO","2000-2001",54992,,,,,,,5648086,973.7,,,,,,,601,,,,,,,1297.4,,,,,,,913.1,,,,,,,1144.6,,,,,,
"USA-MO","2001-2002",55844,,,,,,,5681994,982.9,,,,,,,605.6,,,,,,,1303.7,,,,,,,918,,,,,,,1150.9,,,,,,
"USA-MO","2002-2003",54950,,,,,,,5717469,961.2,,,,,,,591.2,,,,,,,1266.9,,,,,,,893.9,,,,,,,1118.5,,,,,,
"USA-MO","2003-2004",55146,,,,,,,5756722,958.1,,,,,,,586,,,,,,,1257.9,,,,,,,887.6,,,,,,,1109.8,,,,,,
"USA-MO","2004-2005",54616,,,,,,,5801530,941.5,,,,,,,575,,,,,,,1227.3,,,,,,,868,,,,,,,1083.4,,,,,,
"USA-MO","2005-2006",54472,,,,,,,5851649,930.9,,,,,,,568.2,,,,,,,1202.9,,,,,,,853.9,,,,,,,1062.5,,,,,,
"USA-MO","2006-2007",54410,,,,,,,5894735,923.1,,,,,,,556.3,,,,,,,1185.8,,,,,,,840.1,,,,,,,1046.5,,,,,,
"USA-MO","2007-2008",56415,,,,,,,5931641,951.2,,,,,,,566.9,,,,,,,1214.8,,,,,,,860,,,,,,,1070.4,,,,,,
"USA-MO","2008-2009",54184,,,,,,,5963179,908.7,,,,,,,542.3,,,,,,,1147.5,,,,,,,814.7,,,,,,,1013.8,,,,,,
"USA-MO","2009-2010",54712,,,,,,,5979132,915.1,,,,,,,538.9,,,,,,,1142.1,,,,,,,810.7,,,,,,,1008.6,,,,,,
"USA-MO","2010-2011",56252,,,,,,,5994933,938.4,,,,,,,544.4,,,,,,,1157.4,,,,,,,821.2,,,,,,,1021.2,,,,,,
"USA-MO","2011-2012",55538,,,,,,,6010695,924,,,,,,,529.8,,,,,,,1123.3,,,,,,,797.7,,,,,,,992.1,,,,,,
"USA-MO","2012-2013",57683,,,,,,,6026905,957.1,,,,,,,540.6,,,,,,,1150.5,,,,,,,816.1,,,,,,,1015.6,,,,,,
"USA-MO","2013-2014",57271,,,,,,,6045152,947.4,,,,,,,531.6,,,,,,,1124.9,1143.05,1091.11,1194.98,-18.15,33.79,-70.08,798.1,,,,,,,994.7,,,,,,
"USA-MO","2014-2015",60422,59745,55745,63744,677,4677,-3322,6062975,996.6,985.32,919.74,1050.9,11.28,76.86,-54.3,553.7,550.58,529.45,571.71,3.12,24.25,-18.01,1171.6,1145.26,1097.38,1193.14,26.34,74.22,-21.54,831.8,824.8,791,858.6,7,40.8,-26.8,1035.7,1025.78,983.79,1067.77,9.92,51.91,-32.07
"USA-MO","2015-2016",59308,61201,57596,64806,-1893,1712,-5498,6079573,975.5,1006.6,947.49,1065.71,-31.1,28.01,-90.21,542.6,551.65,532.61,570.69,-9.05,9.99,-28.09,1132.2,1147.48,1101.76,1193.2,-15.28,30.44,-61,807.6,823.68,793.22,854.14,-16.08,14.38,-46.54,1002.9,1023.79,985.94,1061.64,-20.89,16.96,-58.74
"USA-MO","2016-2017",63400,62657,59193,66120,743,4207,-2720,6097129,1039.8,1027.88,971.09,1084.67,11.92,68.71,-44.87,555.5,552.72,534.42,571.02,2.78,21.08,-15.52,1157.3,1149.69,1103.97,1195.41,7.61,53.33,-38.11,826,822.56,793.29,851.83,3.44,32.71,-25.83,1025.5,1021.8,985.43,1058.17,3.7,40.07,-32.67
"USA-MO","2017-2018",65594,64113,60508,67718,1481,5086,-2124,6110590,1073.5,1049.16,990.05,1108.27,24.34,83.45,-34.77,562.9,553.79,534.75,572.83,9.11,28.15,-9.93,1167.9,1151.9,1104.02,1199.79,16,63.88,-31.89,834.8,821.44,790.98,851.9,13.36,43.82,-17.1,1035.4,1019.81,981.96,1057.66,15.59,53.44,-22.26
"USA-MO","2018-2019",64559,65569,61569,69568,-1010,2990,-5009,6125359,1054,1070.44,1004.86,1136.02,-16.44,49.14,-82.02,548.9,554.86,533.73,575.99,-5.96,15.17,-27.09,1137.6,1154.12,1102.19,1206.05,-16.52,35.41,-68.45,812.6,820.32,786.52,854.12,-7.72,26.08,-41.52,1009.5,1017.82,975.83,1059.81,-8.32,33.67,-50.31
"USA-MO","2019-2020",69317,67025,62443,71607,2292,6874,-2290,6141526,1128.6,1091.72,1016.59,1166.85,36.88,112.01,-38.25,594.5,555.93,531.73,580.13,38.57,62.77,14.37,1227.5,1156.33,1098.85,1213.81,71.17,128.65,13.69,879.1,819.2,780.48,857.92,59.9,98.62,21.18,1088.7,1015.83,967.72,1063.94,72.87,120.98,24.76
"USA-MO","2020-2021",79969,68481,63190,73771,11488,16779,6198,6158221,1298.6,1113,1026.24,1199.76,185.6,272.36,98.84,682.3,557,529.05,584.95,125.3,153.25,97.35,1405.6,1158.55,1094.41,1222.68,247.05,311.19,182.92,1006.6,818.08,773.37,862.79,188.52,233.23,143.81,1248.1,1013.84,958.29,1069.39,234.26,289.81,178.71
"USA-MO","2021-2022",74985,69937,63855,76018,5048,11130,-1033,6173350,1214.7,1134.28,1034.55,1234.01,80.42,180.15,-19.31,636.8,558.07,525.94,590.2,78.73,110.86,46.6,1305.2,1160.76,1089.18,1232.35,144.44,216.02,72.85,935.8,816.96,765.57,868.35,118.84,170.23,67.45,1160.1,1011.85,947.99,1075.71,148.25,212.11,84.39
"USA-MS","2000-2001",28594,,,,,,,2854212,1001.8,,,,,,,706,,,,,,,1453.1,,,,,,,1036.2,,,,,,,1228.4,,,,,,
"USA-MS","2001-2002",28504,,,,,,,2860834,996.4,,,,,,,710.4,,,,,,,1465,,,,,,,1045.2,,,,,,,1236.7,,,,,,
"USA-MS","2002-2003",28235,,,,,,,2873050,982.9,,,,,,,702.8,,,,,,,1446.4,,,,,,,1033.4,,,,,,,1220.9,,,,,,
"USA-MS","2003-2004",28530,,,,,,,2892353,986.5,,,,,,,685.2,,,,,,,1401.1,,,,,,,1003.1,,,,,,,1184.5,,,,,,
"USA-MS","2004-2005",28992,,,,,,,2904988,998,,,,,,,695.7,,,,,,,1420.4,,,,,,,1018.9,,,,,,,1199.5,,,,,,
"USA-MS","2005-2006",28431,,,,,,,2910829,976.8,,,,,,,690.3,,,,,,,1399.3,,,,,,,1006.7,,,,,,,1182.8,,,,,,
"USA-MS","2006-2007",28561,,,,,,,2932197,974.1,,,,,,,671.1,,,,,,,1360.5,,,,,,,978.5,,,,,,,1150.4,,,,,,
"USA-MS","2007-2008",28689,,,,,,,2949716,972.6,,,,,,,668.8,,,,,,,1363.8,,,,,,,977.6,,,,,,,1153.1,,,,,,
"USA-MS","2008-2009",28273,,,,,,,2957351,956,,,,,,,650.5,,,,,,,1328.9,,,,,,,953.1,,,,,,,1122.2,,,,,,
"USA-MS","2009-2010",28882,,,,,,,2956964,976.8,,,,,,,647.9,,,,,,,1328.2,,,,,,,951,,,,,,,1121.1,,,,,,
"USA-MS","2010-2011",29340,,,,,,,2963398,990.1,,,,,,,648,,,,,,,1324.6,,,,,,,949.6,,,,,,,1118.5,,,,,,
"USA-MS","2011-2012",29053,,,,,,,2968751,978.6,,,,,,,643.1,,,,,,,1319.1,,,,,,,944.7,,,,,,,1113.1,,,,,,
"USA-MS","2012-2013",30760,,,,,,,2974162,1034.3,,,,,,,653.4,,,,,,,1341.1,,,,,,,959.8,,,,,,,1132,,,,,,
"USA-MS","2013-2014",30509,30946,29827,32064,-437,682,-1555,2976272,1025.1,1038.46,1000.75,1076.17,-13.36,24.35,-51.07,651.5,,,,,,,1329,,,,,,,952.1,,,,,,,1124.4,,,,,,
"USA-MS","2014-2015",31827,31163,30132,32195,664,1695,-368,2975858,1069.5,1046.97,1012.21,1081.74,22.53,57.29,-12.24,660.6,661.36,655.97,666.75,-0.76,4.63,-6.15,1350.2,1351.64,1343.14,1360.14,-1.44,7.06,-9.94,967.1,968.2,961.11,975.29,-1.1,5.99,-8.19,1141.2,1142.24,1135.33,1149.15,-1.04,5.87,-7.95
"USA-MS","2015-2016",31393,31381,30397,32366,12,996,-973,2976878,1054.6,1055.49,1022.29,1088.69,-0.89,32.31,-34.09,660.9,659.35,654.49,664.21,1.55,6.41,-3.31,1343.6,1341.94,1334.28,1349.6,1.66,9.32,-6,964.1,962.29,955.9,968.68,1.81,8.2,-4.58,1136.9,1135.49,1129.26,1141.72,1.41,7.64,-4.82
"USA-MS","2016-2017",31218,31599,30614,32584,-381,604,-1366,2974500,1049.5,1064.01,1030.81,1097.21,-14.51,18.69,-47.71,658,657.34,652.67,662.01,0.66,5.33,-4.01,1334.9,1332.24,1324.88,1339.6,2.66,10.02,-4.7,957.8,956.38,950.24,962.52,1.42,7.56,-4.72,1130.6,1128.74,1122.75,1134.73,1.86,7.85,-4.13
"USA-MS","2017-2018",32073,31817,30786,32848,256,1287,-775,2967204,1080.9,1072.53,1037.76,1107.29,8.37,43.14,-26.39,652.4,655.33,650.47,660.19,-2.93,1.93,-7.79,1318,1322.54,1314.88,1330.2,-4.54,3.12,-12.2,946.6,950.47,944.08,956.86,-3.87,2.52,-10.26,1118.2,1121.99,1115.76,1128.22,-3.79,2.44,-10.02
"USA-MS","2018-2019",31921,32035,30916,33153,-114,1005,-1232,2958629,1078.9,1081.04,1043.33,1118.75,-2.14,35.57,-39.85,654.8,653.32,647.93,658.71,1.48,6.87,-3.91,1314.5,1312.84,1304.34,1321.34,1.66,10.16,-6.84,946.3,944.56,937.47,951.65,1.74,8.83,-5.35,1116.8,1115.24,1108.33,1122.15,1.56,8.47,-5.35
"USA-MS","2019-2020",36551,32252,31015,33490,4299,5536,3061,2943244,1242,1089.56,1047.82,1131.3,152.44,194.18,110.7,766.2,651.31,645.13,657.49,114.89,121.07,108.71,1533.7,1303.14,1293.4,1312.88,230.56,240.3,220.82,1105.6,938.65,930.53,946.77,166.95,175.07,158.83,1303.3,1108.49,1100.57,1116.41,194.81,202.73,186.89
"USA-MS","2020-2021",41639,32470,31089,33851,9169,10550,7788,2933836,1419.3,1098.08,1051.51,1144.65,321.22,367.79,274.65,826.9,649.3,642.17,656.43,177.6,184.73,170.47,1615.5,1293.44,1282.19,1304.69,322.06,333.31,310.81,1173.3,932.74,923.37,942.11,240.56,249.93,231.19,1381.1,1101.74,1092.59,1110.89,279.36,288.51,270.21
"USA-MS","2021-2022",37160,32688,31146,34230,4472,6014,2930,2923747,1270.9,1106.59,1054.61,1158.58,164.31,216.29,112.32,770.7,647.29,639.09,655.49,123.41,131.61,115.21,1520.1,1283.74,1270.81,1296.67,236.36,249.29,223.43,1101,926.83,916.05,937.61,174.17,184.95,163.39,1296.3,1094.99,1084.48,1105.5,201.31,211.82,190.8
"USA-MT","2000-2001",8177,,,,,,,907996,900.6,,,,,,,545.1,,,,,,,1190.2,,,,,,,835.3,,,,,,,1109.1,,,,,,
"USA-MT","2001-2002",8429,,,,,,,913447,922.8,,,,,,,554.4,,,,,,,1200,,,,,,,845.7,,,,,,,1117.4,,,,,,
"USA-MT","2002-2003",8423,,,,,,,921873,913.8,,,,,,,551.5,,,,,,,1183.3,,,,,,,836.7,,,,,,,1102.2,,,,,,
"USA-MT","2003-2004",8344,,,,,,,932084,895.3,,,,,,,522.1,,,,,,,1123.3,,,,,,,794.5,,,,,,,1045,,,,,,
"USA-MT","2004-2005",8481,,,,,,,942806,899.6,,,,,,,527.5,,,,,,,1131.5,,,,,,,801.5,,,,,,,1051.7,,,,,,
"USA-MT","2005-2006",8375,,,,,,,955145,876.9,,,,,,,521.5,,,,,,,1117.5,,,,,,,792.7,,,,,,,1037.5,,,,,,
"USA-MT","2006-2007",8569,,,,,,,967108,886.1,,,,,,,514.5,,,,,,,1104.3,,,,,,,783.1,,,,,,,1024.8,,,,,,
"USA-MT","2007-2008",8843,,,,,,,977805,904.4,,,,,,,519.7,,,,,,,1116.7,,,,,,,791.7,,,,,,,1036.1,,,,,,
"USA-MT","2008-2009",8793,,,,,,,984416,893.3,,,,,,,509.5,,,,,,,1081.9,,,,,,,770.7,,,,,,,1003.7,,,,,,
"USA-MT","2009-2010",8727,,,,,,,988425,882.9,,,,,,,498,,,,,,,1066.1,,,,,,,758.5,,,,,,,986.6,,,,,,
"USA-MT","2010-2011",9145,,,,,,,994664,919.5,,,,,,,502.5,,,,,,,1075.9,,,,,,,765.4,,,,,,,995.5,,,,,,
"USA-MT","2011-2012",8913,,,,,,,1002356,889.3,,,,,,,492.8,501.87,478.61,525.14,-9.07,14.19,-32.34,1052.7,,,,,,,749.5,,,,,,,973.2,,,,,,
"USA-MT","2012-2013",9440,9410,9012,9809,30,428,-369,1011954,932.9,930.95,894.06,967.84,1.95,38.84,-34.94,502.7,501.19,479.13,523.25,1.51,23.57,-20.55,1077.6,1083.12,1048.79,1117.46,-5.52,28.81,-39.86,767.1,770.95,742.13,799.77,-3.85,24.97,-32.67,995.4,1001.23,970.85,1031.61,-5.83,24.55,-36.21
"USA-MT","2013-2014",9465,9568,9194,9942,-103,271,-477,1020691,927.4,937.07,902.5,971.64,-9.67,24.9,-44.24,493.6,500.5,479.29,521.72,-6.9,14.31,-28.12,1063.7,1078.26,1046.09,1110.44,-14.56,17.61,-46.74,754,767.54,740.54,794.55,-13.54,13.46,-40.55,984.7,996.96,968.5,1025.43,-12.26,16.2,-40.73
"USA-MT","2014-2015",9778,9726,9368,10084,52,410,-306,1030055,949.3,943.19,910.1,976.29,6.11,39.2,-26.99,512.6,499.82,479.03,520.6,12.78,33.57,-8,1086,1073.4,1042.6,1104.21,12.6,43.4,-18.21,775.1,764.14,738.28,789.99,10.96,36.82,-14.89,1004.7,992.7,965.44,1019.95,12,39.26,-15.25
"USA-MT","2015-2016",9845,9884,9531,10236,-39,314,-391,1040941,945.9,949.31,916.72,981.9,-3.41,29.18,-36,510.8,499.13,478.35,519.92,11.67,32.45,-9.12,1081,1068.54,1038.21,1098.88,12.46,42.79,-17.88,772.7,760.73,735.27,786.19,11.97,37.43,-13.49,999.4,988.43,961.59,1015.27,10.97,37.81,-15.87
"USA-MT","2016-2017",10288,10041,9684,10399,247,604,-111,1051938,978.1,955.44,922.34,988.53,22.66,55.76,-10.43,504.4,498.45,477.23,519.66,5.95,27.17,-15.26,1079.6,1063.68,1032.88,1094.49,15.92,46.72,-14.89,768.4,757.32,731.46,783.18,11.08,36.94,-14.78,997.8,984.16,956.91,1011.41,13.64,40.89,-13.61
"USA-MT","2017-2018",9952,10199,9826,10573,-247,126,-621,1060246,938.7,961.56,926.99,996.12,-22.86,11.71,-57.42,488.7,497.76,475.7,519.82,-9.06,13,-31.12,1045.2,1058.82,1026.64,1091,-13.62,18.56,-45.8,742.8,753.91,726.91,780.92,-11.11,15.89,-38.12,968,979.89,951.43,1008.36,-11.89,16.57,-40.36
"USA-MT","2018-2019",10418,10357,9958,10756,61,460,-338,1070916,972.9,967.68,930.79,1004.57,5.22,42.11,-31.67,490.2,497.08,473.81,520.34,-6.88,16.39,-30.14,1046.7,1053.96,1019.62,1088.3,-7.26,27.08,-41.6,745,750.51,721.69,779.33,-5.51,23.31,-34.33,969,975.62,945.25,1006,-6.62,23.75,-37
"USA-MT","2019-2020",10725,10515,10083,10946,210,642,-221,1088270,985.4,973.8,933.88,1013.72,11.6,51.52,-28.32,546.7,496.39,471.61,521.17,50.31,75.09,25.53,1162,1049.1,1011.95,1086.25,112.9,150.05,75.75,828.2,747.1,715.92,778.28,81.1,112.28,49.92,1076.2,971.36,938.49,1004.23,104.84,137.71,71.97
"USA-MT","2020-2021",12839,10673,10202,11143,2166,2637,1696,1105808,1161.3,979.92,936.42,1023.42,181.38,224.88,137.88,590.4,495.7,469.15,522.25,94.7,121.25,68.15,1221.9,1044.24,1003.75,1084.73,177.66,218.15,137.17,878,743.69,709.71,777.68,134.31,168.29,100.32,1136.3,967.09,931.27,1002.91,169.21,205.03,133.39
"USA-MT","2021-2022",12658,10830,10317,11344,1828,2341,1314,1119173,1131.5,986.04,938.53,1033.55,145.46,192.97,97.95,552.2,495.02,466.49,523.55,57.18,85.71,28.65,1143.1,1039.38,995.16,1083.6,103.72,147.94,59.5,821.8,740.29,703.17,777.4,81.51,118.63,44.4,1061.9,962.82,923.7,1001.94,99.08,138.2,59.96
"USA-NC","2000-2001",71628,,,,,,,8233551,870.1,,,,,,,608.2,,,,,,,1300.6,,,,,,,916.7,,,,,,,1102.1,,,,,,
"USA-NC","2001-2002",71422,,,,,,,8345225,856,,,,,,,593,,,,,,,1265.4,,,,,,,893.9,,,,,,,1071,,,,,,
"USA-NC","2002-2003",72548,,,,,,,8450902,858.6,,,,,,,588.1,,,,,,,1258.1,,,,,,,887,,,,,,,1065.6,,,,,,
"USA-NC","2003-2004",73561,,,,,,,8585556,857.1,,,,,,,584.6,,,,,,,1242.1,,,,,,,879,,,,,,,1051.9,,,,,,
"USA-NC","2004-2005",74185,,,,,,,8751645,847.9,,,,,,,572,,,,,,,1220.3,,,,,,,863.1,,,,,,,1031.8,,,,,,
"USA-NC","2005-2006",74404,,,,,,,8958207,830.8,,,,,,,557.9,,,,,,,1178.9,,,,,,,836.8,,,,,,,998.5,,,,,,
"USA-NC","2006-2007",75950,,,,,,,9157119,829.6,,,,,,,551.2,,,,,,,1169.6,,,,,,,829.3,,,,,,,989.2,,,,,,
"USA-NC","2007-2008",76915,,,,,,,9336263,824,,,,,,,541.4,,,,,,,1152.2,,,,,,,816.7,,,,,,,973.5,,,,,,
"USA-NC","2008-2009",76880,,,,,,,9447920,813.7,,,,,,,528.2,,,,,,,1121.2,,,,,,,795.2,,,,,,,948.1,,,,,,
"USA-NC","2009-2010",78293,,,,,,,9489235,825.1,,,,,,,522.8,,,,,,,1118.8,,,,,,,791.2,,,,,,,944.7,,,,,,
"USA-NC","2010-2011",80091,,,,,,,9577875,836.3,,,,,,,520.4,,,,,,,1118.8,,,,,,,790.7,,,,,,,943,,,,,,
"USA-NC","2011-2012",79995,,,,,,,9666696,827.6,,,,,,,509.1,,,,,,,1085.7,,,,,,,768.9,,,,,,,917.3,,,,,,
"USA-NC","2012-2013",84248,,,,,,,9758393,863.5,,,,,,,519.7,,,,,,,1117.4,,,,,,,789.2,,,,,,,942.4,,,,,,
"USA-NC","2013-2014",84143,,,,,,,9852565,854.1,,,,,,,510.5,,,,,,,1085.6,,,,,,,769.3,,,,,,,918,,,,,,
"USA-NC","2014-2015",89128,88706,86419,90992,422,2709,-1864,9958947,895.1,890,867.98,912.02,5.1,27.12,-16.92,525.4,524.58,512.75,536.41,0.82,12.65,-11.01,1124.3,1114.88,1084.05,1145.71,9.42,40.25,-21.41,795.6,790.34,769.96,810.72,5.26,25.64,-15.12,948.8,942.92,921.41,964.43,5.88,27.39,-15.63
"USA-NC","2015-2016",89453,90649,88588,92711,-1196,865,-3258,10079017,887.6,899.33,879.48,919.18,-11.73,8.12,-31.58,519,523.68,513.01,534.35,-4.68,5.99,-15.35,1095.1,1111.79,1084,1139.58,-16.69,11.1,-44.48,778.2,788.95,770.58,807.32,-10.75,7.62,-29.12,927.1,937.93,918.54,957.32,-10.83,8.56,-30.22
"USA-NC","2016-2017",93549,92593,90613,94574,956,2936,-1025,10202813,917,908.66,889.59,927.73,8.34,27.41,-10.73,529.2,522.78,512.53,533.03,6.42,16.67,-3.83,1117,1108.7,1082,1135.4,8.3,35,-18.4,794.6,787.56,769.91,805.21,7.04,24.69,-10.61,939.7,932.94,914.31,951.57,6.76,25.39,-11.87
"USA-NC","2017-2018",94526,94537,92476,96599,-11,2050,-2073,10319826,916.1,917.99,898.14,937.84,-1.89,17.96,-21.74,519.8,521.88,511.21,532.55,-2.08,8.59,-12.75,1101.4,1105.61,1077.82,1133.4,-4.21,23.58,-32,783.3,786.17,767.8,804.54,-2.87,15.5,-21.24,923.4,927.95,908.56,947.34,-4.55,14.84,-23.94
"USA-NC","2018-2019",96311,96481,94194,98768,-170,2117,-2457,10383856,927.5,927.32,905.3,949.34,0.18,22.2,-21.84,520.5,520.98,509.15,532.81,-0.48,11.35,-12.31,1105.7,1102.52,1071.69,1133.35,3.18,34.01,-27.65,786.1,784.78,764.4,805.16,1.32,21.7,-19.06,925.7,922.96,901.45,944.47,2.74,24.25,-18.77
"USA-NC","2019-2020",104026,98425,95805,101045,5601,8221,2981,10378060,1002.3,936.65,911.42,961.88,65.65,90.88,40.42,566.8,520.08,506.52,533.64,46.72,60.28,33.16,1194.6,1099.43,1064.11,1134.75,95.17,130.49,59.85,852,783.39,760.04,806.74,68.61,91.96,45.26,1001.4,917.97,893.33,942.61,83.43,108.07,58.79
"USA-NC","2020-2021",119051,100369,97344,103394,18682,21707,15657,10476213,1136.4,945.98,916.84,975.12,190.42,219.56,161.28,646.8,519.18,503.53,534.83,127.62,143.27,111.97,1342.8,1096.34,1055.55,1137.13,246.46,287.25,205.67,961.9,782,755.04,808.96,179.9,206.86,152.94,1131.1,912.98,884.53,941.43,218.12,246.57,189.67
"USA-NC","2021-2022",113663,102313,98836,105790,11350,14827,7873,10549005,1077.6,955.31,921.82,988.8,122.29,155.78,88.8,613.4,518.28,500.29,536.27,95.12,113.11,77.13,1264.8,1093.25,1046.36,1140.14,171.55,218.44,124.66,909.2,780.61,749.62,811.6,128.59,159.58,97.6,1065.4,907.99,875.28,940.7,157.41,190.12,124.7
"USA-ND","2000-2001",6056,,,,,,,638965,947.8,,,,,,,504.7,,,,,,,1115,,,,,,,779.2,,,,,,,950,,,,,,
"USA-ND","2001-2002",5912,,,,,,,638367,926.1,,,,,,,496.4,,,,,,,1099.7,,,,,,,768.5,,,,,,,934.8,,,,,,
"USA-ND","2002-2003",6063,,,,,,,640253,947.1,,,,,,,506.6,,,,,,,1113.4,,,,,,,780,,,,,,,949.3,,,,,,
"USA-ND","2003-2004",5748,,,,,,,644801,891.5,,,,,,,471.7,,,,,,,1044.3,,,,,,,730.5,,,,,,,889.9,,,,,,
"USA-ND","2004-2005",5722,,,,,,,646859,884.7,,,,,,,466.9,,,,,,,1028.6,,,,,,,721.8,,,,,,,876.6,,,,,,
"USA-ND","2005-2006",5750,,,,,,,650126,884.5,,,,,,,475.3,,,,,,,1042.3,,,,,,,732.4,,,,,,,887.8,,,,,,
"USA-ND","2006-2007",5672,,,,,,,653858,867.6,,,,,,,458.3,,,,,,,997.2,,,,,,,702.8,,,,,,,851,,,,,,
"USA-ND","2007-2008",5864,,,,,,,659211,889.6,,,,,,,465.8,,,,,,,1017,,,,,,,715.4,,,,,,,867.4,,,,,,
"USA-ND","2008-2009",5860,,,,,,,665234,880.9,,,,,,,472.1,,,,,,,1023.5,,,,,,,723,,,,,,,872.4,,,,,,
"USA-ND","2009-2010",5844,,,,,,,669981,872.4,,,,,,,465.8,,,,,,,1014.9,,,,,,,717.4,,,,,,,865.2,,,,,,
"USA-ND","2010-2011",6065,,,,,,,682018,889.6,,,,,,,463.4,,,,,,,1007.8,,,,,,,712.1,,,,,,,859.3,,,,,,
"USA-ND","2011-2012",5992,,,,,,,699082,857.3,,,,,,,465.5,467.07,456.5,477.63,-1.57,9,-12.13,1004.8,1006.06,985.02,1027.09,-1.26,19.78,-22.29,713,713.57,698.65,728.48,-0.57,14.35,-15.48,856.5,858.8,839.96,877.64,-2.3,16.54,-21.14
"USA-ND","2012-2013",6202,,,,,,,718589,863.3,,,,,,,473.7,467.82,457.81,477.84,5.88,15.89,-4.14,1015.7,1006.42,986.48,1026.37,9.28,29.22,-10.67,721.5,714.01,699.87,728.15,7.49,21.63,-6.65,868.9,859.25,841.39,877.12,9.65,27.51,-8.22
"USA-ND","2013-2014",6153,6018,5414,6623,135,739,-470,735122,837.3,,,,,,,467.6,468.58,458.95,478.21,-0.98,8.65,-10.61,1011.5,1006.79,987.6,1025.97,4.71,23.9,-14.47,715.2,714.46,700.85,728.06,0.74,14.35,-12.86,863,859.71,842.52,876.89,3.29,20.48,-13.89
